,Fired,id,Year,Tm,Age,Round,W-L%,W plyf,Exp,Tenure,Tenure (W-L),Tenure W plyf,Tenure coy_share,Exp coy_share,SRS,ou,gm,owner,coy_share,coy_rank,poc,Delta 1yr W-L%,Delta 2yr W-L%,Delta 3yr W-L%,Delta 1yr plyf,Delta 2yr plyf,Delta 3yr plyf
1244,1,SchiGr0,2013,TAM,47,0,0.25,0.0,2,2,-10,0.0,0.0,0.0,-2.7,-3.5,1,1,0.0,0,0,-0.188,0.0,-0.375,0,0,0
1245,0,SchmJo0,1970,DET,38,2,0.714,0.0,1,1,6,0.0,0.008,0.008,14.0,0.0,0,0,0.008,7,0,0.714,0.714,0.714,2,2,2
1246,0,SchmJo0,1971,DET,39,0,0.538,0.0,2,2,7,0.0,0.008,0.008,4.1,0.0,0,0,0.0,0,0,-0.176,0.538,0.538,-2,0,0
1247,1,SchmJo0,1972,DET,40,0,0.607,0.0,3,3,10,0.0,0.008,0.008,4.4,0.0,0,0,0.0,0,0,0.069,-0.107,0.607,0,-2,0
1248,0,SchnHo0,1973,BAL,39,0,0.286,0.0,1,1,-6,0.0,0.0,0.0,-8.4,0.0,0,0,0.0,0,0,0.286,0.286,0.286,0,0,0
1249,0,SchoMa0,1985,CLE,42,2,0.5,0.0,2,2,0,0.0,0.0,0.0,-1.3,0.0,1,1,0.0,0,0,0.187,-0.063,0.056,2,2,1
1250,0,SchoMa0,1986,CLE,43,3,0.75,1.0,3,3,8,1.0,0.226,0.226,3.6,0.0,1,1,0.226,2,0,0.25,0.437,0.187,1,3,3
1251,0,SchoMa0,1987,CLE,44,3,0.667,1.0,4,4,13,2.0,0.226,0.226,10.8,0.0,1,1,0.0,0,0,-0.083,0.167,0.354,0,1,3
1252,1,SchoMa0,1988,CLE,45,1,0.625,0.0,5,5,17,2.0,0.226,0.226,0.5,0.0,1,1,0.0,0,0,-0.042,-0.125,0.125,-2,-2,-1
1253,0,SchoMa0,1989,KAN,46,0,0.531,0.0,6,1,1,0.0,0.05,0.276,2.0,1.0,1,1,0.05,6,0,0.25,0.264,-0.094,0,0,-1
1254,0,SchoMa0,1990,KAN,47,1,0.688,0.0,7,2,7,0.0,0.113,0.339,6.7,2.5,1,1,0.063,7,0,0.157,0.407,0.421,1,1,1
1255,0,SchoMa0,1991,KAN,48,2,0.625,1.0,8,3,11,1.0,0.113,0.339,6.4,0.0,1,1,0.0,0,0,-0.063,0.094,0.344,1,2,2
1256,0,SchoMa0,1992,KAN,49,1,0.625,0.0,9,4,15,1.0,0.113,0.339,3.4,0.5,1,1,0.0,0,0,0.0,-0.063,0.094,-1,0,1
1257,0,SchoMa0,1993,KAN,50,3,0.688,2.0,10,5,21,3.0,0.113,0.339,2.9,1.0,1,1,0.0,0,0,0.063,0.063,0.0,2,1,2
1258,0,SchoMa0,1994,KAN,51,1,0.563,0.0,11,6,23,3.0,0.113,0.339,0.9,-0.5,1,1,0.0,0,0,-0.125,-0.062,-0.062,-2,0,-1
1259,0,SchoMa0,1995,KAN,52,2,0.813,0.0,12,7,33,3.0,0.352,0.578,7.6,5.0,1,1,0.239,3,0,0.25,0.125,0.188,1,-1,1
1260,0,SchoMa0,1996,KAN,53,0,0.563,0.0,13,8,35,3.0,0.352,0.578,1.8,0.0,1,1,0.0,0,0,-0.25,0.0,-0.125,-2,-1,-3
1261,0,SchoMa0,1997,KAN,54,2,0.813,0.0,14,9,45,3.0,0.56,0.786,8.4,5.0,1,1,0.208,2,0,0.25,0.0,0.25,2,0,1
1262,0,SchoMa0,1998,KAN,55,0,0.438,0.0,15,10,43,3.0,0.56,0.786,-3.1,-3.5,1,1,0.0,0,0,-0.375,-0.125,-0.375,-2,0,-2
1263,1,SchoMa0,2001,WAS,58,0,0.5,0.0,16,1,0,0.0,0.0,0.786,-3.7,-1.5,1,1,0.0,0,0,0.0,-0.125,0.125,0,-2,0
1264,0,SchoMa0,2002,SDG,59,0,0.5,0.0,17,1,0,0.0,0.0,0.786,-0.7,1.0,1,1,0.0,0,0,0.187,0.437,0.0,0,0,0
1265,0,SchoMa0,2003,SDG,60,0,0.25,0.0,18,2,-8,0.0,0.0,0.786,-6.8,-4.5,-1,1,0.0,0,0,-0.25,-0.063,0.187,0,0,0
1266,0,SchoMa0,2004,SDG,61,1,0.75,0.0,19,3,0,0.0,0.573,1.359,9.1,7.5,-1,1,0.573,1,0,0.5,0.25,0.437,1,1,1
1267,0,SchoMa0,2005,SDG,62,0,0.563,0.0,20,4,2,0.0,0.573,1.359,9.9,1.0,-1,1,0.0,0,0,-0.187,0.313,0.063,-1,0,0
1268,1,SchoMa0,2006,SDG,63,2,0.875,0.0,21,5,14,0.0,0.613,1.399,10.2,5.0,-1,-1,0.04,3,0,0.312,0.125,0.625,2,1,2
1269,0,SchwJi0,2009,DET,43,0,0.125,0.0,1,1,-12,0.0,0.0,0.0,-14.4,-2.5,1,1,0.0,0,0,0.125,-0.313,-0.063,0,0,0
1270,0,SchwJi0,2010,DET,44,0,0.375,0.0,2,2,-16,0.0,0.0,0.0,1.9,1.0,1,1,0.0,0,0,0.25,0.375,-0.063,0,0,0
1271,0,SchwJi0,2011,DET,45,1,0.625,0.0,3,3,-12,0.0,0.0,0.0,6.1,2.0,1,1,0.0,0,0,0.25,0.5,0.625,1,1,1
1272,0,SchwJi0,2012,DET,46,0,0.25,0.0,4,4,-20,0.0,0.0,0.0,-2.3,-5.0,1,1,0.0,0,0,-0.375,-0.125,0.125,-1,0,0
1273,1,SchwJi0,2013,DET,47,0,0.438,0.0,5,5,-22,0.0,0.0,0.0,-1.6,-1.0,1,1,0.0,0,0,0.188,-0.187,0.063,0,-1,0
1274,0,SeifGe0,1989,SFO,49,5,0.875,3.0,1,1,12,3.0,0.229,0.229,10.7,3.5,1,1,0.229,3,0,0.25,0.008,0.219,0,3,3
1275,0,SeifGe0,1990,SFO,50,3,0.875,1.0,2,2,24,4.0,0.329,0.329,5.8,2.5,1,1,0.1,6,0,0.0,0.25,0.008,-2,-2,1
1276,0,SeifGe0,1991,SFO,51,0,0.625,0.0,3,3,28,4.0,0.329,0.329,10.9,-1.0,-1,1,0.0,0,0,-0.25,-0.25,0.0,-3,-5,-5
1277,0,SeifGe0,1992,SFO,52,3,0.875,1.0,4,4,40,5.0,0.418,0.418,11.8,2.5,-1,1,0.089,5,0,0.25,0.0,0.0,3,0,-2
1278,0,SeifGe0,1993,SFO,53,3,0.625,1.0,5,5,44,6.0,0.418,0.418,9.7,-1.5,-1,1,0.0,0,0,-0.25,0.0,-0.25,0,3,0
1279,0,SeifGe0,1994,SFO,54,5,0.813,3.0,6,6,54,9.0,0.561,0.561,11.6,1.0,-1,1,0.143,4,0,0.188,-0.062,0.188,2,2,5
1280,0,SeifGe0,1995,SFO,55,2,0.688,0.0,7,7,60,9.0,0.629,0.629,11.8,-1.5,-1,1,0.068,6,0,-0.125,0.063,-0.187,-3,-1,-1
1281,1,SeifGe0,1996,SFO,56,2,0.75,1.0,8,8,68,10.0,0.629,0.629,8.0,0.0,-1,1,0.0,0,0,0.062,-0.063,0.125,0,-3,-1
1282,0,SeifGe0,1999,CAR,59,0,0.5,0.0,9,1,0,0.0,0.0,0.629,-1.1,2.0,1,1,0.0,0,0,0.25,0.062,-0.25,0,0,-3
1283,0,SeifGe0,2000,CAR,60,0,0.438,0.0,10,2,-2,0.0,0.0,0.629,-1.1,-1.0,1,1,0.0,0,0,-0.062,0.188,0.0,0,0,0
1284,1,SeifGe0,2001,CAR,61,0,0.063,0.0,11,3,-16,0.0,0.0,0.629,-8.9,-5.5,1,1,0.0,0,0,-0.375,-0.437,-0.187,0,0,0
1285,0,ShanKy0,2017,SFO,38,0,0.375,0.0,1,1,-4,0.0,0.0,0.0,-2.9,1.0,1,1,0.0,0,0,0.25,0.062,-0.125,0,0,0
1286,0,ShanKy0,2018,SFO,39,0,0.25,0.0,2,2,-12,0.0,0.0,0.0,-5.5,-4.5,1,1,0.0,0,0,-0.125,0.125,-0.063,0,0,0
1287,0,ShanKy0,2019,SFO,40,4,0.813,2.0,3,3,-2,2.0,0.29,0.29,11.0,5.0,1,1,0.29,2,0,0.563,0.438,0.688,4,4,4
1288,0,ShanKy0,2020,SFO,41,0,0.375,0.0,4,4,-6,2.0,0.29,0.29,0.8,-4.5,1,1,0.0,0,0,-0.438,0.125,0.0,-4,0,0
1289,0,ShanKy0,2021,SFO,42,3,0.588,2.0,5,5,-3,4.0,0.29,0.29,3.8,-0.5,1,1,0.0,0,0,0.213,-0.225,0.338,3,-1,3
1290,0,ShanKy0,2022,SFO,43,3,0.765,2.0,6,6,6,6.0,0.512,0.512,7.9,3.0,1,1,0.222,2,0,0.177,0.39,-0.048,0,3,-1
1291,0,ShanKy0,2023,SFO,44,4,0.706,2.0,7,7,13,8.0,0.57,0.57,11.8,1.0,1,1,0.058,5,0,-0.059,0.118,0.331,1,1,4
1292,0,ShanKy0,2024,SFO,45,0,0.353,0.0,8,8,8,8.0,0.57,0.57,-1.2,-5.5,1,-1,0.0,0,0,-0.353,-0.412,-0.235,-4,-3,-3
1293,0,ShanMi0,1988,RAI,36,0,0.438,0.0,1,1,-2,0.0,0.0,0.0,-3.6,0.0,1,1,0.0,0,0,0.105,-0.062,-0.312,0,0,-2
1294,0,ShanMi0,1995,DEN,43,0,0.5,0.0,3,1,0,0.0,0.0,0.0,3.1,-1.0,1,1,0.0,0,0,0.062,-0.063,0.0,0,-1,0
1295,0,ShanMi0,1996,DEN,44,2,0.813,0.0,4,2,10,0.0,0.237,0.237,7.6,4.5,1,1,0.237,2,0,0.313,0.375,0.25,2,2,1
1296,0,ShanMi0,1997,DEN,45,5,0.75,4.0,5,3,18,4.0,0.237,0.237,10.7,1.5,1,1,0.0,0,0,-0.063,0.25,0.312,3,5,5
1297,0,ShanMi0,1998,DEN,46,5,0.875,3.0,6,4,30,7.0,0.237,0.237,8.9,3.0,1,1,0.0,0,0,0.125,0.062,0.375,0,3,5
1298,0,ShanMi0,1999,DEN,47,0,0.375,0.0,7,5,26,7.0,0.237,0.237,3.4,-4.5,-1,1,0.0,0,0,-0.5,-0.375,-0.438,-5,-5,-2
1299,0,ShanMi0,2000,DEN,48,1,0.688,0.0,8,6,32,7.0,0.257,0.257,5.0,1.0,-1,1,0.02,8,0,0.313,-0.187,-0.062,1,-4,-4
1300,0,ShanMi0,2001,DEN,49,0,0.5,0.0,9,7,32,7.0,0.257,0.257,-0.5,-2.5,-1,1,0.0,0,0,-0.188,0.125,-0.375,-1,0,-5
1301,0,ShanMi0,2002,DEN,50,0,0.563,0.0,10,8,34,7.0,0.257,0.257,4.9,0.0,-1,1,0.0,0,0,0.063,-0.125,0.188,0,-1,0
1302,0,ShanMi0,2003,DEN,51,1,0.625,0.0,11,9,38,7.0,0.257,0.257,5.5,0.5,-1,1,0.0,0,0,0.062,0.125,-0.063,1,1,0
1303,0,ShanMi0,2004,DEN,52,1,0.625,0.0,12,10,42,7.0,0.257,0.257,5.9,1.0,-1,1,0.0,0,0,0.0,0.062,0.125,0,1,1
1304,0,ShanMi0,2005,DEN,53,3,0.813,1.0,13,11,52,8.0,0.257,0.257,10.8,4.5,-1,1,0.0,0,0,0.188,0.188,0.25,2,2,3
1305,0,ShanMi0,2006,DEN,54,0,0.563,0.0,14,12,54,8.0,0.257,0.257,1.3,-1.0,-1,1,0.0,0,0,-0.25,-0.062,-0.062,-3,-1,-1
1306,0,ShanMi0,2007,DEN,55,0,0.438,0.0,15,13,52,8.0,0.257,0.257,-3.9,-2.5,-1,1,0.0,0,0,-0.125,-0.375,-0.187,0,-3,-1
1307,1,ShanMi0,2008,DEN,56,0,0.5,0.0,16,14,52,8.0,0.257,0.257,-5.8,0.5,-1,1,0.0,0,0,0.062,-0.063,-0.313,0,0,-3
1308,0,ShanMi0,2010,WAS,58,0,0.375,0.0,17,1,-4,0.0,0.0,0.257,-3.8,-1.5,1,1,0.0,0,0,0.125,-0.125,-0.188,0,0,-1
1309,0,ShanMi0,2011,WAS,59,0,0.313,0.0,18,2,-10,0.0,0.0,0.257,-4.1,-1.0,1,1,0.0,0,0,-0.062,0.063,-0.187,0,0,0
1310,0,ShanMi0,2012,WAS,60,1,0.625,0.0,19,3,-6,0.0,0.0,0.257,3.4,3.5,1,1,0.0,0,0,0.312,0.25,0.375,1,1,1
1311,1,ShanMi0,2013,WAS,61,0,0.188,0.0,20,4,-16,0.0,0.0,0.257,-9.3,-5.0,1,1,0.0,0,0,-0.437,-0.125,-0.187,-1,0,0
1312,0,ShelAr0,1990,RAI,44,3,0.75,1.0,2,2,10,1.0,0.2,0.2,6.6,3.5,0,0,0.2,2,1,0.25,0.312,0.417,3,3,3
1313,0,ShelAr0,1991,RAI,45,1,0.563,0.0,3,3,12,1.0,0.2,0.2,1.4,-1.0,0,0,0.0,0,1,-0.187,0.063,0.125,-2,1,1
1314,0,ShelAr0,1992,RAI,46,0,0.438,0.0,4,4,10,1.0,0.2,0.2,-1.6,-2.5,0,0,0.0,0,1,-0.125,-0.312,-0.062,-1,-3,0
1315,0,ShelAr0,1993,RAI,47,2,0.625,1.0,5,5,14,2.0,0.2,0.2,-0.7,2.0,0,0,0.0,0,1,0.187,0.062,-0.125,2,1,-1
1316,1,ShelAr0,1994,RAI,48,0,0.563,0.0,6,6,16,2.0,0.2,0.2,-1.6,0.0,0,0,0.0,0,1,-0.062,0.125,0.0,-2,0,-1
1317,1,ShelAr0,2006,OAK,60,0,0.125,0.0,7,1,-12,0.0,0.0,0.2,-9.6,-4.5,1,1,0.0,0,1,-0.125,-0.188,-0.125,0,0,0
1318,0,SherMi0,2000,GNB,46,0,0.563,0.0,1,1,2,0.0,0.0,0.0,2.5,1.0,0,0,0.0,0,0,0.063,-0.125,-0.25,0,-1,-4
1319,0,SherMi0,2001,GNB,47,2,0.75,1.0,2,2,10,1.0,0.0,0.0,6.6,3.0,-1,-1,0.0,0,0,0.187,0.25,0.062,2,2,1
1320,0,SherMi0,2002,GNB,48,1,0.75,0.0,3,3,18,1.0,0.0,0.0,3.6,2.0,-1,-1,0.0,0,0,0.0,0.187,0.25,-1,1,1
1321,0,SherMi0,2003,GNB,49,2,0.625,1.0,4,4,22,2.0,0.0,0.0,8.1,0.0,-1,-1,0.0,0,0,-0.125,-0.125,0.062,1,0,2
1322,0,SherMi0,2004,GNB,50,1,0.625,0.0,5,5,26,2.0,0.0,0.0,0.3,0.5,-1,-1,0.0,0,0,0.0,-0.125,-0.125,-1,0,-1
1323,1,SherMi0,2005,GNB,51,0,0.25,0.0,6,6,18,2.0,0.0,0.0,-3.7,-4.0,-1,-1,0.0,0,0,-0.375,-0.375,-0.5,-1,-2,-1
1324,0,ShulDa0,1992,CIN,33,0,0.313,0.0,1,1,-6,0.0,0.0,0.0,-6.6,-1.5,0,0,0.0,0,0,0.125,-0.25,-0.187,0,-2,0
1325,0,ShulDa0,1993,CIN,34,0,0.188,0.0,2,2,-16,0.0,0.0,0.0,-8.4,-1.5,0,0,0.0,0,0,-0.125,0.0,-0.375,0,0,-2
1326,0,ShulDa0,1994,CIN,35,0,0.188,0.0,3,3,-26,0.0,0.0,0.0,-6.9,-2.0,0,0,0.0,0,0,0.0,-0.125,0.0,0,0,0
1327,0,ShulDa0,1995,CIN,36,0,0.438,0.0,4,4,-28,0.0,0.0,0.0,-1.7,1.5,0,0,0.0,0,0,0.25,0.25,0.125,0,0,0
1328,0,ShulDo0,1970,MIA,40,2,0.714,0.0,1,1,6,0.0,0.256,0.256,-1.3,0.0,1,1,0.256,2,0,0.714,0.714,0.714,2,2,2
1329,0,ShulDo0,1971,MIA,41,4,0.769,2.0,2,2,13,2.0,0.363,0.363,7.7,0.0,1,1,0.107,3,0,0.055,0.769,0.769,2,4,4
1330,0,ShulDo0,1972,MIA,42,5,1.0,3.0,3,3,27,5.0,0.731,0.731,11.0,0.0,1,1,0.368,1,0,0.231,0.286,1.0,1,3,5
1331,0,ShulDo0,1973,MIA,43,5,0.857,3.0,4,4,37,8.0,0.731,0.731,13.3,0.0,1,1,0.0,0,0,-0.143,0.088,0.143,0,1,3
1332,0,ShulDo0,1974,MIA,44,2,0.786,0.0,5,5,45,8.0,0.731,0.731,6.1,0.0,1,1,0.0,0,0,-0.071,-0.214,0.017,-3,-3,-2
1333,0,ShulDo0,1975,MIA,45,0,0.714,0.0,6,6,51,8.0,0.808,0.808,9.3,0.0,1,1,0.077,3,0,-0.072,-0.143,-0.286,-2,-5,-5
1334,0,ShulDo0,1976,MIA,46,0,0.429,0.0,7,7,49,8.0,0.808,0.808,-0.1,0.0,1,1,0.0,0,0,-0.285,-0.357,-0.428,0,-2,-5
1335,0,ShulDo0,1977,MIA,47,0,0.714,0.0,8,8,55,8.0,1.106,1.106,7.8,0.0,1,1,0.298,2,0,0.285,0.0,-0.072,0,0,-2
1336,0,ShulDo0,1978,MIA,48,1,0.688,0.0,9,9,61,8.0,1.11,1.11,7.6,0.0,-1,1,0.004,10,0,-0.026,0.259,-0.026,1,1,1
1337,0,ShulDo0,1979,MIA,49,2,0.625,0.0,10,10,65,8.0,1.11,1.11,4.3,0.0,-1,1,0.0,0,0,-0.063,-0.089,0.196,1,2,2
1338,0,ShulDo0,1980,MIA,50,0,0.5,0.0,11,11,65,8.0,1.11,1.11,-1.6,0.0,-1,1,0.0,0,0,-0.125,-0.188,-0.214,-2,-1,0
1339,0,ShulDo0,1981,MIA,51,2,0.719,0.0,12,12,72,8.0,1.146,1.146,2.9,0.0,-1,1,0.036,3,0,0.219,0.094,0.031,2,0,1
1340,0,ShulDo0,1982,MIA,52,4,0.778,3.0,13,13,77,11.0,1.206,1.206,8.2,0.0,-1,1,0.06,4,0,0.059,0.278,0.153,2,4,2
1341,0,ShulDo0,1983,MIA,53,2,0.75,0.0,14,14,85,11.0,1.266,1.266,7.7,0.0,-1,1,0.06,6,0,-0.028,0.031,0.25,-2,0,2
1342,0,ShulDo0,1984,MIA,54,4,0.875,2.0,15,15,97,13.0,1.341,1.341,10.6,0.0,-1,1,0.075,4,0,0.125,0.097,0.156,2,0,2
1343,0,ShulDo0,1985,MIA,55,3,0.75,1.0,16,16,105,14.0,1.348,1.348,7.0,0.0,-1,1,0.007,7,0,-0.125,0.0,-0.028,-1,1,-1
1344,0,ShulDo0,1986,MIA,56,0,0.5,0.0,17,17,105,14.0,1.348,1.348,0.5,0.0,-1,1,0.0,0,0,-0.25,-0.375,-0.25,-3,-4,-2
1345,0,ShulDo0,1987,MIA,57,0,0.533,0.0,18,18,106,14.0,1.348,1.348,2.1,0.0,-1,1,0.0,0,0,0.033,-0.217,-0.342,0,-3,-4
1346,0,ShulDo0,1988,MIA,58,0,0.375,0.0,19,19,102,14.0,1.348,1.348,-2.8,0.0,-1,1,0.0,0,0,-0.158,-0.125,-0.375,0,0,-3
1347,0,ShulDo0,1989,MIA,59,0,0.5,0.0,20,20,102,14.0,1.348,1.348,-4.8,0.5,-1,1,0.0,0,0,0.125,-0.033,0.0,0,0,0
1348,0,ShulDo0,1990,MIA,60,2,0.75,1.0,21,21,110,15.0,1.467,1.467,4.7,4.5,-1,-1,0.119,3,0,0.25,0.375,0.217,2,2,2
1349,0,ShulDo0,1991,MIA,61,0,0.5,0.0,22,22,110,15.0,1.467,1.467,-4.1,-1.0,-1,-1,0.0,0,0,-0.25,0.0,0.125,-2,0,0
1350,0,ShulDo0,1992,MIA,62,3,0.688,1.0,23,23,116,16.0,1.467,1.467,1.5,2.5,-1,-1,0.0,0,0,0.188,-0.062,0.188,3,1,3
1351,0,ShulDo0,1993,MIA,63,0,0.563,0.0,24,24,118,16.0,1.492,1.492,-0.5,-0.5,-1,-1,0.025,4,0,-0.125,0.063,-0.187,-3,0,-2
1352,0,ShulDo0,1994,MIA,64,2,0.625,1.0,25,25,122,17.0,1.492,1.492,4.2,1.0,-1,-1,0.0,0,0,0.062,-0.063,0.125,2,-1,2
1353,0,ShulDo0,1995,MIA,65,1,0.563,0.0,26,26,124,17.0,1.492,1.492,2.7,-1.5,-1,-1,0.0,0,0,-0.062,0.0,-0.125,-1,1,-2
1354,0,ShurPa0,2011,CLE,46,0,0.25,0.0,1,1,-8,0.0,0.0,0.0,-5.4,-2.5,1,1,0.0,0,0,-0.063,-0.063,0.0,0,0,0
1355,1,ShurPa0,2012,CLE,47,0,0.313,0.0,2,2,-14,0.0,0.0,0.0,-5.3,-0.5,1,-1,0.0,0,0,0.063,0.0,0.0,0,0,0
1356,0,ShurPa0,2018,NYG,53,0,0.313,0.0,4,1,-6,0.0,0.0,0.0,-2.2,-2.0,1,1,0.0,0,0,0.125,-0.375,-0.062,0,-1,0
1357,1,ShurPa0,2019,NYG,54,0,0.25,0.0,5,2,-14,0.0,0.0,0.0,-7.9,-2.0,1,1,0.0,0,0,-0.063,0.062,-0.438,0,0,-1
1358,0,SingMi0,2009,SFO,51,0,0.5,0.0,2,2,1,0.0,0.0,0.0,0.1,1.0,1,1,0.0,0,1,0.062,0.187,0.062,0,0,0
1359,1,SingMi0,2010,SFO,52,0,0.333,0.0,3,3,-4,0.0,0.0,0.0,-5.8,-3.0,-1,1,0.0,0,1,-0.167,-0.105,0.02,0,0,0
1360,0,SiriNi0,2021,PHI,40,1,0.529,0.0,1,1,1,0.0,0.0,0.0,2.5,2.5,1,1,0.0,0,0,0.248,-0.034,-0.034,1,0,-1
1361,0,SiriNi0,2022,PHI,41,4,0.824,2.0,2,2,12,2.0,0.1,0.1,6.5,4.0,1,1,0.1,5,0,0.295,0.543,0.261,3,4,3
1362,0,SiriNi0,2023,PHI,42,1,0.647,0.0,3,3,17,2.0,0.1,0.1,-0.1,-0.5,1,1,0.0,0,0,-0.177,0.118,0.366,-3,0,1
1363,0,SiriNi0,2024,PHI,43,5,0.824,1.0,4,4,28,3.0,0.1,0.1,7.7,3.5,1,1,0.0,0,0,0.177,0.0,0.295,4,1,4
1364,0,SkorNi0,1971,CLE,50,2,0.643,0.0,1,1,4,0.0,0.013,0.013,0.3,0.0,0,0,0.013,10,0,0.143,0.643,0.643,2,2,2
1365,0,SkorNi0,1972,CLE,51,2,0.714,0.0,2,2,10,0.0,0.092,0.092,0.3,0.0,0,0,0.079,4,0,0.071,0.214,0.714,0,2,2
1366,0,SkorNi0,1973,CLE,52,0,0.571,0.0,3,3,12,0.0,0.092,0.092,-1.2,0.0,0,0,0.0,0,0,-0.143,-0.072,0.071,-2,-2,0
1367,1,SkorNi0,1974,CLE,53,0,0.286,0.0,4,4,6,0.0,0.092,0.092,-4.2,0.0,0,0,0.0,0,0,-0.285,-0.428,-0.357,0,-2,-2
1368,0,SmitAr0,2021,ATL,39,0,0.412,0.0,1,1,-3,0.0,0.0,0.0,-8.5,-0.5,1,1,0.0,0,0,0.162,-0.026,-0.026,0,0,0
1369,0,SmitAr0,2022,ATL,40,0,0.412,0.0,2,2,-6,0.0,0.0,0.0,-2.1,2.5,1,1,0.0,0,0,0.0,0.162,-0.026,0,0,0
1370,1,SmitAr0,2023,ATL,41,0,0.412,0.0,3,3,-9,0.0,0.0,0.0,-5.0,-1.5,1,1,0.0,0,0,0.0,0.0,0.162,0,0,0
1371,0,SmitLo0,2004,CHI,46,0,0.313,0.0,1,1,-6,0.0,0.0,0.0,-8.2,-1.5,1,1,0.0,0,1,-0.125,0.063,-0.5,0,0,-2
1372,0,SmitLo0,2005,CHI,47,2,0.688,0.0,2,2,0,0.0,0.49,0.49,1.4,4.0,1,1,0.49,1,1,0.375,0.25,0.438,2,2,2
1373,0,SmitLo0,2006,CHI,48,4,0.813,2.0,3,3,10,2.0,0.49,0.49,7.9,4.0,1,1,0.0,0,1,0.125,0.5,0.375,2,4,4
1374,0,SmitLo0,2007,CHI,49,0,0.438,0.0,4,4,8,2.0,0.49,0.49,1.2,-3.0,1,1,0.0,0,1,-0.375,-0.25,0.125,-4,-2,0
1375,0,SmitLo0,2008,CHI,50,0,0.563,0.0,5,5,10,2.0,0.49,0.49,2.1,1.0,1,1,0.0,0,1,0.125,-0.25,-0.125,0,-4,-2
1376,0,SmitLo0,2009,CHI,51,0,0.438,0.0,6,6,8,2.0,0.49,0.49,-3.9,-1.5,1,1,0.0,0,1,-0.125,0.0,-0.375,0,0,-4
1377,0,SmitLo0,2010,CHI,52,3,0.688,1.0,7,7,14,3.0,0.51,0.51,4.1,3.0,1,1,0.02,5,1,0.25,0.125,0.25,3,3,3
1378,0,SmitLo0,2011,CHI,53,0,0.5,0.0,8,8,14,3.0,0.51,0.51,1.7,-0.5,1,1,0.0,0,1,-0.188,0.062,-0.063,-3,0,0
1379,1,SmitLo0,2012,CHI,54,0,0.625,0.0,9,9,18,3.0,0.51,0.51,6.9,0.5,-1,1,0.0,0,1,0.125,-0.063,0.187,0,-3,0
1380,0,SmitLo0,2014,TAM,56,0,0.125,0.0,10,1,-12,0.0,0.0,0.51,-9.8,-5.0,1,1,0.0,0,1,-0.125,-0.313,-0.125,0,0,0
1381,1,SmitLo0,2015,TAM,57,0,0.375,0.0,11,2,-16,0.0,0.0,0.51,-7.7,0.0,1,1,0.0,0,1,0.25,0.125,-0.063,0,0,0
1382,1,SmitLo0,2022,HOU,64,0,0.206,0.0,12,1,-10,0.0,0.0,0.51,-8.5,-1.5,1,1,0.0,0,1,-0.029,-0.044,-0.419,0,0,-2
1383,0,SmitMi0,2008,ATL,49,1,0.688,0.0,1,1,6,0.0,0.47,0.47,3.8,6.5,1,1,0.47,1,0,0.438,0.25,0.188,1,1,1
1384,0,SmitMi0,2009,ATL,50,0,0.563,0.0,2,2,8,0.0,0.47,0.47,5.0,0.5,1,1,0.0,0,0,-0.125,0.313,0.125,-1,0,0
1385,0,SmitMi0,2010,ATL,51,2,0.813,0.0,3,3,18,0.0,0.49,0.49,6.1,3.5,1,1,0.02,6,0,0.25,0.125,0.563,2,1,2
1386,0,SmitMi0,2011,ATL,52,1,0.625,0.0,4,4,22,0.0,0.49,0.49,3.5,0.0,1,1,0.0,0,0,-0.188,0.062,-0.063,-1,1,0
1387,0,SmitMi0,2012,ATL,53,3,0.813,1.0,5,5,32,1.0,0.49,0.49,6.4,4.0,1,1,0.0,0,0,0.188,0.0,0.25,2,1,3
1388,0,SmitMi0,2013,ATL,54,0,0.25,0.0,6,6,24,1.0,0.49,0.49,-2.8,-6.0,1,1,0.0,0,0,-0.563,-0.375,-0.563,-3,-1,-2
1389,1,SmitMi0,2014,ATL,55,0,0.375,0.0,7,7,20,1.0,0.49,0.49,-3.8,-2.5,1,1,0.0,0,0,0.125,-0.438,-0.25,0,-3,-1
1390,0,SpagSt0,2009,STL,50,0,0.063,0.0,1,1,-14,0.0,0.0,0.0,-17.4,-4.5,1,1,0.0,0,0,-0.062,-0.125,-0.437,0,0,0
1391,0,SpagSt0,2010,STL,51,0,0.438,0.0,2,2,-16,0.0,0.02,0.02,-6.7,2.5,1,-1,0.02,7,0,0.375,0.313,0.25,0,0,0
1392,1,SpagSt0,2011,STL,52,0,0.125,0.0,3,3,-28,0.0,0.02,0.02,-10.4,-5.5,1,-1,0.0,0,0,-0.313,0.062,0.0,0,0,0
1393,0,SparTo0,2008,MIA,47,1,0.688,0.0,1,1,6,0.0,0.45,0.45,-0.5,5.5,1,1,0.45,2,0,0.625,0.313,0.125,1,1,1
1394,0,SparTo0,2009,MIA,48,0,0.438,0.0,2,2,4,0.0,0.45,0.45,1.7,0.0,1,-1,0.0,0,0,-0.25,0.375,0.063,-1,0,0
1395,0,SparTo0,2010,MIA,49,0,0.438,0.0,3,3,2,0.0,0.45,0.45,0.3,-1.5,1,-1,0.0,0,0,0.0,-0.25,0.375,0,-1,0
1396,1,SparTo0,2011,MIA,50,0,0.308,0.0,4,4,-3,0.0,0.45,0.45,0.9,-1.5,1,-1,0.0,0,0,-0.13,-0.13,-0.38,0,0,-1
