,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
1058,1976,57,NYJ,NFL,1,0,1,0,0.0,-13.8,-7.1,-6.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HoloMi0
1059,2014,45,HOU,NFL,16,9,7,0,0.563,1.7,-0.8,2.5,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,OBriBi0
1060,2015,46,HOU,NFL,16,9,7,0,0.563,-0.8,-3.3,2.6,1.0,0.0,1.0,0.0,1.0,6.0,10.0,0,OBriBi0
1061,2016,47,HOU,NFL,16,9,7,0,0.563,-2.6,-5.3,2.7,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0,OBriBi0
1062,2017,48,HOU,NFL,16,4,12,0,0.25,-6.4,-0.8,-5.6,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0,OBriBi0
1063,2018,49,HOU,NFL,16,11,5,0,0.688,3.8,2.4,1.4,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0,OBriBi0
1064,2019,50,HOU,NFL,16,10,6,0,0.625,0.5,1.0,-0.5,2.0,1.0,1.0,0.5,1.0,1.0,8.0,0,OBriBi0
1065,2020,51,HOU,NFL,4,0,4,0,0.0,-5.5,-1.4,-4.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Fired after week 4,OBriBi0
1066,1975,41,GNB,NFL,14,4,10,0,0.286,-4.2,-3.3,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1067,1976,42,GNB,NFL,14,5,9,0,0.357,-4.5,-2.5,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1068,1977,43,GNB,NFL,14,4,10,0,0.286,-8.7,-9.1,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1069,1978,44,GNB,NFL,16,8,7,1,0.531,-0.6,-2.2,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,StarBa0
1070,1979,45,GNB,NFL,16,5,11,0,0.313,-6.8,-5.3,-1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1071,1980,46,GNB,NFL,16,5,10,1,0.344,-9.0,-5.8,-3.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,StarBa0
1072,1981,47,GNB,NFL,16,8,8,0,0.5,-1.7,0.7,-2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,StarBa0
1073,1982,48,GNB,NFL,9,5,3,1,0.611,6.2,4.6,1.5,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,StarBa0
1074,1983,49,GNB,NFL,16,8,8,0,0.5,-1.9,5.2,-7.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,StarBa0
1075,1976,39,SFO,NFL,14,8,6,0,0.571,3.8,-1.3,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ClarMo0
1076,1978,41,DET,NFL,16,7,9,0,0.438,-1.8,-0.1,-1.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ClarMo0
1077,1979,42,DET,NFL,16,2,14,0,0.125,-11.0,-6.6,-4.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ClarMo0
1078,1980,43,DET,NFL,16,9,7,0,0.563,1.7,-0.8,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ClarMo0
1079,1981,44,DET,NFL,16,8,8,0,0.5,5.3,4.8,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ClarMo0
1080,1982,45,DET,NFL,9,4,5,0,0.444,1.3,-0.4,1.7,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,ClarMo0
1081,1983,46,DET,NFL,16,9,7,0,0.563,2.1,-1.2,3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,ClarMo0
1082,1984,47,DET,NFL,16,4,11,1,0.281,-6.3,-2.9,-3.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ClarMo0
1083,1977,39,ATL,NFL,14,7,7,0,0.5,0.5,-6.1,6.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,BennLe0
1084,1978,40,ATL,NFL,16,9,7,0,0.563,-4.6,-3.7,-0.9,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,BennLe0
1085,1979,41,ATL,NFL,16,6,10,0,0.375,-6.6,-1.9,-4.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BennLe0
1086,1980,42,ATL,NFL,16,12,4,0,0.75,7.8,4.5,3.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,BennLe0
1087,1981,43,ATL,NFL,16,7,9,0,0.438,4.0,6.5,-2.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,BennLe0
1088,1982,44,ATL,NFL,9,5,4,0,0.556,-3.8,-0.5,-3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,BennLe0
1089,1985,47,TAM,NFL,16,2,14,0,0.125,-7.4,-1.9,-5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,BennLe0
1090,1986,48,TAM,NFL,16,2,14,0,0.125,-15.4,-4.6,-10.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,BennLe0
1091,1984,51,NWE,NFL,8,4,4,0,0.5,-0.1,1.0,-1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,BerrRa0
1092,1985,52,NWE,NFL,16,11,5,0,0.688,5.8,2.0,3.8,4.0,3.0,1.0,0.75,3.0,0.0,0.0,AFC Champions,BerrRa0
1093,1986,53,NWE,NFL,16,11,5,0,0.688,5.7,4.4,1.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,BerrRa0
1094,1987,54,NWE,NFL,15,8,7,0,0.533,3.1,0.5,2.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,BerrRa0
1095,1988,55,NWE,NFL,16,9,7,0,0.563,-0.2,-4.5,4.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,BerrRa0
1096,1989,56,NWE,NFL,16,5,11,0,0.313,-7.0,-3.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,BerrRa0
1097,1995,45,CAR,NFL,16,7,9,0,0.438,-3.8,-4.1,0.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CapeDo0
1098,1996,46,CAR,NFL,16,12,4,0,0.75,7.1,1.4,5.6,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,CapeDo0
1099,1997,47,CAR,NFL,16,7,9,0,0.438,-3.6,-4.4,0.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,CapeDo0
1100,1998,48,CAR,NFL,16,4,12,0,0.25,-1.3,1.0,-2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CapeDo0
1101,2002,52,HOU,NFL,16,4,12,0,0.25,-9.4,-8.4,-1.1,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,CapeDo0
1102,2003,53,HOU,NFL,16,5,11,0,0.313,-6.0,-4.4,-1.5,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,CapeDo0
1103,2004,54,HOU,NFL,16,7,9,0,0.438,-0.6,-2.4,1.8,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,CapeDo0
1104,2005,55,HOU,NFL,16,2,14,0,0.125,-10.0,-4.4,-5.7,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,CapeDo0
1105,2021,40,PHI,NFL,17,9,8,0,0.529,2.5,2.6,-0.1,1.0,0.0,1.0,0.0,2.0,5.0,7.0,0,SiriNi0
1106,2022,41,PHI,NFL,17,14,3,0,0.824,6.5,5.8,0.7,3.0,2.0,1.0,0.667,1.0,1.0,3.0,NFC Champions,SiriNi0
1107,2023,42,PHI,NFL,17,11,6,0,0.647,-0.1,3.6,-3.7,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0,SiriNi0
1108,2024,43,PHI,NFL,17,14,3,0,0.824,7.7,3.0,4.7,4.0,4.0,0.0,1.0,1.0,3.0,4.0,Super Bowl Champions,SiriNi0
1109,2007,45,ARI,NFL,16,8,8,0,0.5,-3.9,1.9,-5.9,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,WhisKe0
1110,2008,46,ARI,NFL,16,9,7,0,0.563,-1.9,4.1,-6.0,4.0,3.0,1.0,0.75,1.0,4.0,9.0,NFC Champions,WhisKe0
1111,2009,47,ARI,NFL,16,10,6,0,0.625,-0.3,0.1,-0.4,2.0,1.0,1.0,0.5,1.0,4.0,10.0,0,WhisKe0
1112,2010,48,ARI,NFL,16,5,11,0,0.313,-12.7,-5.6,-7.1,0.0,0.0,0.0,0.0,4.0,6.0,11.0,0,WhisKe0
1113,2011,49,ARI,NFL,16,8,8,0,0.5,-2.2,-1.7,-0.5,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0,WhisKe0
1114,2012,50,ARI,NFL,16,5,11,0,0.313,-3.2,-4.8,1.6,0.0,0.0,0.0,0.0,4.0,6.0,9.0,0,WhisKe0
1115,2014,52,TEN,NFL,16,2,14,0,0.125,-11.8,-7.0,-4.9,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0,WhisKe0
1116,2015,53,TEN,NFL,7,1,6,0,0.143,-10.5,-5.9,-4.6,0.0,0.0,0.0,0.0,4.0,2.0,2.0,Fired after Week 8,WhisKe0
1117,1990,44,NYJ,NFL,16,6,10,0,0.375,-4.6,-2.0,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,CoslBr0
1118,1991,45,NYJ,NFL,16,8,8,0,0.5,-2.4,-1.2,-1.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,CoslBr0
1119,1992,46,NYJ,NFL,16,4,12,0,0.25,-6.9,-6.0,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,CoslBr0
1120,1993,47,NYJ,NFL,16,8,8,0,0.5,0.8,-2.1,2.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,CoslBr0
1121,1996,50,CIN,NFL,9,7,2,0,0.778,-0.1,2.5,-2.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,CoslBr0
1122,1997,51,CIN,NFL,16,7,9,0,0.438,-2.2,1.8,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,CoslBr0
1123,1998,52,CIN,NFL,16,3,13,0,0.188,-11.0,-4.5,-6.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,CoslBr0
1124,1999,53,CIN,NFL,16,4,12,0,0.25,-11.5,-3.3,-8.2,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0,CoslBr0
1125,2000,54,CIN,NFL,3,0,3,0,0.0,-10.5,-8.1,-2.4,0.0,0.0,0.0,0.0,5.0,1.0,2.0,Fired after week 4,CoslBr0
1126,2000,45,NOR,NFL,16,10,6,0,0.625,0.9,-1.2,2.1,2.0,1.0,1.0,0.5,1.0,0.0,3.0,0,HaslJi0
1127,2001,46,NOR,NFL,16,7,9,0,0.438,-4.8,-0.1,-4.7,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0,HaslJi0
1128,2002,47,NOR,NFL,16,9,7,0,0.563,2.4,5.8,-3.3,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0,HaslJi0
1129,2003,48,NOR,NFL,16,8,8,0,0.5,-0.3,0.1,-0.4,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,HaslJi0
1130,2004,49,NOR,NFL,16,8,8,0,0.5,-5.6,-1.2,-4.3,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0,HaslJi0
1131,2005,50,NOR,NFL,16,3,13,0,0.188,-11.1,-6.2,-4.9,0.0,0.0,0.0,0.0,4.0,3.0,10.0,0,HaslJi0
1132,2008,53,STL,NFL,12,2,10,0,0.167,-15.1,-8.1,-7.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,Coach starting Week 5,HaslJi0
1133,1978,46,CLE,NFL,16,8,8,0,0.5,-2.0,2.5,-4.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1134,1979,47,CLE,NFL,16,9,7,0,0.563,3.0,2.9,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1135,1980,48,CLE,NFL,16,11,5,0,0.688,1.8,1.7,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,RutiSa0
1136,1981,49,CLE,NFL,16,5,11,0,0.313,-6.5,-4.1,-2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RutiSa0
1137,1982,50,CLE,NFL,9,4,5,0,0.444,-3.5,-5.0,1.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1138,1983,51,CLE,NFL,16,9,7,0,0.563,-2.2,-0.9,-1.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RutiSa0
1139,1984,52,CLE,NFL,8,1,7,0,0.125,-3.8,-6.1,2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1140,1973,40,NWE,NFL,14,5,9,0,0.357,-6.0,-2.6,-3.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FairCh0
1141,1974,41,NWE,NFL,14,7,7,0,0.5,4.8,6.6,-1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FairCh0
1142,1975,42,NWE,NFL,14,3,11,0,0.214,-4.3,-2.3,-2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,FairCh0
1143,1976,43,NWE,NFL,14,11,3,0,0.786,8.6,6.5,2.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FairCh0
1144,1977,44,NWE,NFL,14,9,5,0,0.643,4.0,2.5,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FairCh0
1145,1978,45,NWE,NFL,15,11,4,0,0.733,5.0,3.6,1.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,FairCh0
1146,2019,36,CIN,NFL,16,2,14,0,0.125,-7.3,-4.4,-2.9,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0,TaylZa0
1147,2020,37,CIN,NFL,16,4,11,1,0.281,-7.5,-5.4,-2.1,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0,TaylZa0
1148,2021,38,CIN,NFL,17,10,7,0,0.588,3.1,3.4,-0.3,4.0,3.0,1.0,0.75,1.0,4.0,9.0,AFC Champions,TaylZa0
1149,2022,39,CIN,NFL,16,12,4,0,0.75,6.9,5.5,1.4,3.0,2.0,1.0,0.667,1.0,3.0,9.0,0,TaylZa0
1150,2023,40,CIN,NFL,17,9,8,0,0.529,1.7,1.3,0.4,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0,TaylZa0
1151,2024,41,CIN,NFL,17,9,8,0,0.529,1.4,5.0,-3.6,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0,TaylZa0
1152,1971,50,CLE,NFL,14,9,5,0,0.643,0.3,1.1,-0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SkorNi0
1153,1972,51,CLE,NFL,14,10,4,0,0.714,0.3,-1.6,1.9,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,SkorNi0
1154,1973,52,CLE,NFL,14,7,5,2,0.571,-1.2,-2.6,1.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,SkorNi0
1155,1974,53,CLE,NFL,14,4,10,0,0.286,-4.2,0.5,-4.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SkorNi0
1156,2015,39,MIA,NFL,12,5,7,0,0.417,-6.8,-4.7,-2.2,0.0,0.0,0.0,0.0,4.0,3.0,3.0,Replaced Joe Philbin after Week 4,CampDa1
1157,2021,45,DET,NFL,17,3,13,1,0.206,-7.8,-3.5,-4.3,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0,CampDa1
1158,2022,46,DET,NFL,17,9,8,0,0.529,2.2,4.7,-2.4,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,CampDa1
1159,2023,47,DET,NFL,17,12,5,0,0.706,4.3,6.0,-1.8,3.0,2.0,1.0,0.667,1.0,0.0,4.0,0,CampDa1
1160,2024,48,DET,NFL,17,15,2,0,0.882,13.8,10.6,3.2,1.0,0.0,1.0,0.0,1.0,3.0,5.0,0,CampDa1
1161,1978,48,RAM,NFL,16,12,4,0,0.75,3.2,1.3,1.9,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,MalaRa0
1162,1979,49,RAM,NFL,16,9,7,0,0.563,-0.6,-1.2,0.6,3.0,2.0,1.0,0.667,1.0,0.0,0.0,NFC Champions,MalaRa0
1163,1980,50,RAM,NFL,16,11,5,0,0.688,6.5,4.4,2.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,MalaRa0
1164,1981,51,RAM,NFL,16,6,10,0,0.375,-2.4,-1.4,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,MalaRa0
1165,1982,52,RAM,NFL,9,2,7,0,0.222,-6.9,0.9,-7.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,MalaRa0
1166,1976,53,TAM,NFL,14,0,14,0,0.0,-19.7,-10.8,-8.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1167,1977,54,TAM,NFL,14,2,12,0,0.143,-10.7,-11.1,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1168,1978,55,TAM,NFL,16,5,11,0,0.313,-3.3,-4.1,0.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1169,1979,56,TAM,NFL,16,10,6,0,0.625,-2.8,-4.6,1.8,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,McKaJo0
1170,1980,57,TAM,NFL,16,5,10,1,0.344,-5.1,-3.5,-1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,McKaJo0
1171,1981,58,TAM,NFL,16,9,7,0,0.563,3.0,-1.4,4.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,McKaJo0
1172,1982,59,TAM,NFL,9,5,4,0,0.556,0.9,-0.4,1.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,McKaJo0
1173,1983,60,TAM,NFL,16,2,14,0,0.125,-9.0,-7.5,-1.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,McKaJo0
1174,1984,61,TAM,NFL,16,6,10,0,0.375,-3.5,-0.2,-3.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,McKaJo0
1175,1970,46,STL,NFL,14,8,5,1,0.615,7.4,3.8,3.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WinnCh0
1176,1974,50,NYJ,NFL,14,7,7,0,0.5,-2.5,1.1,-3.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,WinnCh0
1177,1975,51,NYJ,NFL,9,2,7,0,0.222,-8.3,-1.2,-7.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,WinnCh0
1178,1970,38,DET,NFL,14,10,4,0,0.714,14.0,7.4,6.6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,SchmJo0
1179,1971,39,DET,NFL,14,7,6,1,0.538,4.1,6.5,-2.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,SchmJo0
1180,1972,40,DET,NFL,14,8,5,1,0.607,4.4,4.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,SchmJo0
1181,1979,38,NYG,NFL,16,6,10,0,0.375,-6.1,-5.4,-0.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PerkRa0
1182,1980,39,NYG,NFL,16,4,12,0,0.25,-9.7,-4.3,-5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PerkRa0
1183,1981,40,NYG,NFL,16,9,7,0,0.563,3.4,-2.2,5.5,2.0,1.0,1.0,0.5,3.0,0.0,0.0,0.0,PerkRa0
1184,1982,41,NYG,NFL,9,4,5,0,0.444,1.0,-1.9,2.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PerkRa0
1185,1987,46,TAM,NFL,15,4,11,0,0.267,-5.8,-3.1,-2.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,PerkRa0
1186,1988,47,TAM,NFL,16,5,11,0,0.313,-4.1,-1.9,-2.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,PerkRa0
1187,1989,48,TAM,NFL,16,5,11,0,0.313,-5.1,-0.4,-4.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,PerkRa0
1188,1990,49,TAM,NFL,13,5,8,0,0.385,-7.1,-4.0,-3.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,PerkRa0
1189,2018,57,IND,NFL,16,10,6,0,0.625,3.4,3.9,-0.6,2.0,1.0,1.0,0.5,2.0,2.0,5.0,0,ReicFr0
1190,2019,58,IND,NFL,16,7,9,0,0.438,-1.8,-1.0,-0.8,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0,ReicFr0
1191,2020,59,IND,NFL,16,11,5,0,0.688,2.8,1.2,1.6,1.0,0.0,1.0,0.0,2.0,3.0,7.0,0,ReicFr0
1192,2021,60,IND,NFL,17,9,8,0,0.529,4.4,3.3,1.1,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0,ReicFr0
1193,2022,61,IND,NFL,9,3,5,1,0.389,-8.6,-4.9,-3.7,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Fired after week 9,ReicFr0
1194,2023,62,CAR,NFL,11,1,10,0,0.091,-9.9,-7.9,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,fired after week 12,ReicFr0
1195,1995,48,SEA,NFL,16,8,8,0,0.5,-0.6,1.6,-2.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,EricDe0
1196,1996,49,SEA,NFL,16,7,9,0,0.438,-1.7,1.0,-2.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,EricDe0
1197,1997,50,SEA,NFL,16,8,8,0,0.5,0.1,1.8,-1.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,EricDe0
1198,1998,51,SEA,NFL,16,8,8,0,0.5,1.5,0.9,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,EricDe0
1199,2003,56,SFO,NFL,16,7,9,0,0.438,3.1,3.0,0.1,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,EricDe0
1200,2004,57,SFO,NFL,16,2,14,0,0.125,-13.6,-5.1,-8.6,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,EricDe0
1201,1991,49,PHI,NFL,16,10,6,0,0.625,4.7,-0.3,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,KotiRi0
1202,1992,50,PHI,NFL,16,11,5,0,0.688,8.9,4.8,4.1,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,KotiRi0
1203,1993,51,PHI,NFL,16,8,8,0,0.5,0.4,0.7,-0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,KotiRi0
1204,1994,52,PHI,NFL,16,7,9,0,0.438,0.6,-0.4,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,KotiRi0
1205,1995,53,NYJ,NFL,16,3,13,0,0.188,-11.2,-7.9,-3.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,KotiRi0
1206,1996,54,NYJ,NFL,16,1,15,0,0.063,-10.1,-2.5,-7.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,KotiRi0
1207,1977,50,DEN,NFL,14,12,2,0,0.857,11.3,1.9,9.4,3.0,2.0,1.0,0.667,1.0,0.0,0.0,AFC Champions,MillRe0
1208,1978,51,DEN,NFL,16,10,6,0,0.625,5.0,-1.9,6.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,MillRe0
1209,1979,52,DEN,NFL,16,10,6,0,0.625,4.1,-1.6,5.7,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,MillRe0
1210,1980,53,DEN,NFL,16,8,8,0,0.5,0.5,-1.1,1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,MillRe0
1211,1970,43,BUF,NFL,14,3,10,1,0.231,-12.3,-5.8,-6.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,RaucJo0
1212,2020,38,CLE,NFL,16,11,5,0,0.688,-2.6,0.3,-2.8,2.0,1.0,1.0,0.5,3.0,5.0,9.0,0.0,StefKe0
1213,2021,39,CLE,NFL,17,8,9,0,0.471,-1.3,-2.7,1.3,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,StefKe0
1214,2022,40,CLE,NFL,17,7,10,0,0.412,-0.1,0.7,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,StefKe0
1215,2023,41,CLE,NFL,17,11,6,0,0.647,3.3,2.4,0.9,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,StefKe0
1216,2024,42,CLE,NFL,17,3,14,0,0.176,-9.2,-7.1,-2.1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,StefKe0
1217,1994,57,DAL,NFL,16,12,4,0,0.75,10.1,5.6,4.5,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,SwitBa0
1218,1995,58,DAL,NFL,16,12,4,0,0.75,9.7,6.2,3.5,3.0,3.0,0.0,1.0,1.0,0.0,0.0,Super Bowl Champions,SwitBa0
1219,1996,59,DAL,NFL,16,10,6,0,0.625,2.4,-2.9,5.3,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,SwitBa0
1220,1997,60,DAL,NFL,16,6,10,0,0.375,-0.8,-1.7,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,SwitBa0
1221,2006,50,MIN,NFL,16,6,10,0,0.375,-4.1,-3.7,-0.4,0.0,0.0,0.0,0.0,3.0,4.0,12.0,0,ChilBr0
1222,2007,51,MIN,NFL,16,8,8,0,0.5,3.8,1.4,2.4,0.0,0.0,0.0,0.0,2.0,4.0,11.0,0,ChilBr0
1223,2008,52,MIN,NFL,16,10,6,0,0.625,4.0,1.1,2.9,1.0,0.0,1.0,0.0,1.0,5.0,8.0,0,ChilBr0
1224,2009,53,MIN,NFL,16,12,4,0,0.75,7.2,6.6,0.6,2.0,1.0,1.0,0.5,1.0,5.0,9.0,0,ChilBr0
1225,2010,54,MIN,NFL,10,3,7,0,0.3,-1.6,-3.3,1.7,0.0,0.0,0.0,0.0,4.0,2.0,6.0,Fired after Week 11,ChilBr0
1226,1980,47,STL,NFL,16,5,11,0,0.313,-2.4,-1.7,-0.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HaniJi0
1227,1981,48,STL,NFL,16,7,9,0,0.438,-4.7,0.1,-4.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,HaniJi0
1228,1982,49,STL,NFL,9,5,4,0,0.556,-2.7,-4.1,1.4,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,HaniJi0
1229,1983,50,STL,NFL,16,8,7,1,0.531,-1.1,2.5,-3.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,HaniJi0
1230,1984,51,STL,NFL,16,9,7,0,0.563,5.4,6.2,-0.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,HaniJi0
