,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Won,Num,Notes,id
1330,2018,48,ATL,NFL,16,7,9,0,0.438,-0.1,2.5,-2.6,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,QuinDa0
1331,2019,49,ATL,NFL,16,7,9,0,0.438,-0.1,0.3,-0.4,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0,QuinDa0
1332,2020,50,ATL,NFL,5,0,5,0,0.0,0.7,-0.1,0.8,0.0,0.0,0.0,0.0,4.0,0.0,1.0,Fired after week 5,QuinDa0
1333,2024,54,WAS,NFL,17,12,5,0,0.706,3.7,4.9,-1.2,1.0,1.0,0.0,1.0,2.0,2.0,5.0,0,QuinDa0
1334,1986,55,PHI,NFL,16,5,10,1,0.344,-1.5,-2.9,1.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RyanBu0
1335,1987,56,PHI,NFL,15,7,8,0,0.467,-2.0,1.3,-3.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RyanBu0
1336,1988,57,PHI,NFL,16,10,6,0,0.625,3.4,2.3,1.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,RyanBu0
1337,1989,58,PHI,NFL,16,11,5,0,0.688,5.1,1.9,3.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RyanBu0
1338,1990,59,PHI,NFL,16,10,6,0,0.625,5.6,4.5,1.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,RyanBu0
1339,1994,63,ARI,NFL,16,8,8,0,0.5,-2.3,-5.6,3.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RyanBu0
1340,1995,64,ARI,NFL,16,4,12,0,0.25,-7.5,-3.5,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RyanBu0
1341,2001,47,NYJ,NFL,16,10,6,0,0.625,0.8,-2.0,2.8,1.0,0.0,1.0,0.0,3.0,3.0,7.0,0.0,EdwaHe0
1342,2002,48,NYJ,NFL,16,9,7,0,0.563,3.2,0.9,2.3,2.0,1.0,1.0,0.5,1.0,4.0,8.0,0.0,EdwaHe0
1343,2003,49,NYJ,NFL,16,6,10,0,0.375,-0.6,-1.9,1.3,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,EdwaHe0
1344,2004,50,NYJ,NFL,16,10,6,0,0.625,6.6,0.5,6.0,2.0,1.0,1.0,0.5,2.0,0.0,2.0,0.0,EdwaHe0
1345,2005,51,NYJ,NFL,16,4,12,0,0.25,-6.4,-5.2,-1.2,0.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0,EdwaHe0
1346,2006,52,KAN,NFL,16,9,7,0,0.563,1.0,0.4,0.6,1.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,EdwaHe0
1347,2007,53,KAN,NFL,16,4,12,0,0.25,-5.5,-7.4,1.9,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,EdwaHe0
1348,2008,54,KAN,NFL,16,2,14,0,0.125,-9.2,-3.9,-5.3,0.0,0.0,0.0,0.0,4.0,5.0,12.0,0.0,EdwaHe0
1349,1982,41,NWE,NFL,9,5,4,0,0.556,-2.4,-3.7,1.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,MeyeRo0
1350,1983,42,NWE,NFL,16,8,8,0,0.5,-1.0,-4.7,3.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1351,1984,43,NWE,NFL,8,5,3,0,0.625,-0.1,1.0,-1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1352,1986,45,IND,NFL,3,3,0,0,1.0,-10.4,-6.6,-3.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MeyeRo0
1353,1987,46,IND,NFL,15,9,6,0,0.6,4.3,-1.3,5.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,MeyeRo0
1354,1988,47,IND,NFL,16,9,7,0,0.563,3.2,2.9,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1355,1989,48,IND,NFL,16,8,8,0,0.5,-0.5,-2.7,2.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,MeyeRo0
1356,1990,49,IND,NFL,16,7,9,0,0.438,-3.9,-2.7,-1.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,MeyeRo0
1357,1991,50,IND,NFL,5,0,5,0,0.0,-17.3,-11.5,-5.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,MeyeRo0
1358,2018,43,TEN,NFL,16,9,7,0,0.563,0.2,-3.2,3.5,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,VrabMi0
1359,2019,44,TEN,NFL,16,9,7,0,0.563,3.4,1.8,1.7,3.0,2.0,1.0,0.667,2.0,3.0,5.0,0.0,VrabMi0
1360,2020,45,TEN,NFL,16,11,5,0,0.688,1.6,4.7,-3.1,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,VrabMi0
1361,2021,46,TEN,NFL,17,12,5,0,0.706,3.4,1.8,1.6,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,VrabMi0
1362,2022,47,TEN,NFL,17,7,10,0,0.412,-3.6,-4.7,1.1,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,VrabMi0
1363,2023,48,TEN,NFL,17,6,11,0,0.353,-3.2,-4.0,0.7,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,VrabMi0
1364,2011,48,MIA,NFL,3,2,1,0,0.667,0.9,-2.2,3.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BowlTo0
1365,2015,52,NYJ,NFL,16,10,6,0,0.625,1.5,-0.5,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,BowlTo0
1366,2016,53,NYJ,NFL,16,5,11,0,0.313,-8.5,-5.5,-3.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,BowlTo0
1367,2017,54,NYJ,NFL,16,5,11,0,0.313,-4.9,-2.9,-2.1,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,BowlTo0
1368,2018,55,NYJ,NFL,16,4,12,0,0.25,-7.8,-2.0,-5.9,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,BowlTo0
1369,2022,59,TAM,NFL,17,8,9,0,0.471,-2.3,-3.3,1.1,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,BowlTo0
1370,2023,60,TAM,NFL,17,9,8,0,0.529,1.1,-1.6,2.7,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0.0,BowlTo0
1371,2024,61,TAM,NFL,17,10,7,0,0.588,6.4,6.0,0.4,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,BowlTo0
1379,2000,49,STL,NFL,16,10,6,0,0.625,3.1,12.6,-9.5,1.0,0.0,1.0,0.0,2.0,4.0,8.0,0,MartMi0
1380,2001,50,STL,NFL,16,14,2,0,0.875,13.4,10.4,2.9,3.0,2.0,1.0,0.667,1.0,4.0,12.0,NFC Champions,MartMi0
1381,2002,51,STL,NFL,16,7,9,0,0.438,-3.3,-1.6,-1.8,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0,MartMi0
1382,2003,52,STL,NFL,16,12,4,0,0.75,5.9,6.0,-0.2,1.0,0.0,1.0,0.0,1.0,4.0,10.0,0,MartMi0
1383,2004,53,STL,NFL,16,8,8,0,0.5,-6.0,-2.2,-3.8,2.0,1.0,1.0,0.5,2.0,1.0,6.0,0,MartMi0
1384,2005,54,STL,NFL,5,2,3,0,0.4,-5.1,1.3,-6.4,0.0,0.0,0.0,0.0,2.0,1.0,5.0,Fired after week 5,MartMi0
1385,2012,52,IND,NFL,16,11,5,0,0.688,-4.7,-1.9,-2.8,1.0,0.0,1.0,0.0,2.0,2.0,7.0,Missed 12 games due to cancer treatments,PagaCh0
1386,2013,53,IND,NFL,16,11,5,0,0.688,4.0,1.7,2.3,2.0,1.0,1.0,0.5,1.0,6.0,7.0,0,PagaCh0
1387,2014,54,IND,NFL,16,11,5,0,0.688,4.4,5.2,-0.8,3.0,2.0,1.0,0.667,1.0,5.0,7.0,0,PagaCh0
1388,2015,55,IND,NFL,16,8,8,0,0.5,-6.7,-3.1,-3.6,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0,PagaCh0
1389,2016,56,IND,NFL,16,8,8,0,0.5,0.4,3.1,-2.7,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0,PagaCh0
1390,2017,57,IND,NFL,16,4,12,0,0.25,-10.1,-6.1,-4.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0,PagaCh0
1391,1983,48,NYJ,NFL,16,7,9,0,0.438,-1.2,-1.9,0.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WaltJo0
1392,1984,49,NYJ,NFL,16,7,9,0,0.438,-4.5,-1.8,-2.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WaltJo0
1393,1985,50,NYJ,NFL,16,11,5,0,0.688,9.0,3.8,5.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,WaltJo0
1394,1986,51,NYJ,NFL,16,10,6,0,0.625,-1.4,2.0,-3.3,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,WaltJo0
1395,1987,52,NYJ,NFL,15,6,9,0,0.4,-1.3,1.3,-2.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WaltJo0
1396,1988,53,NYJ,NFL,16,8,7,1,0.531,1.4,3.7,-2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,WaltJo0
1397,1989,54,NYJ,NFL,16,4,12,0,0.25,-10.1,-4.9,-5.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,WaltJo0
1398,1986,59,MIN,NFL,16,9,7,0,0.563,6.5,4.0,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,BurnJe0
1399,1987,60,MIN,NFL,15,8,7,0,0.533,-2.6,-0.1,-2.5,3.0,2.0,1.0,0.667,2.0,0.0,0.0,0.0,BurnJe0
1400,1988,61,MIN,NFL,16,11,5,0,0.688,10.9,6.5,4.3,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,BurnJe0
1401,1989,62,MIN,NFL,16,10,6,0,0.625,4.3,0.2,4.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,BurnJe0
1402,1990,63,MIN,NFL,16,6,10,0,0.375,2.4,2.6,-0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,BurnJe0
1403,1991,64,MIN,NFL,16,8,8,0,0.5,-2.0,-0.2,-1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BurnJe0
1412,1976,57,NYJ,NFL,1,0,1,0,0.0,-13.8,-7.1,-6.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,HoloMi0
1413,2014,45,HOU,NFL,16,9,7,0,0.563,1.7,-0.8,2.5,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,OBriBi0
1414,2015,46,HOU,NFL,16,9,7,0,0.563,-0.8,-3.3,2.6,1.0,0.0,1.0,0.0,1.0,6.0,10.0,0,OBriBi0
1415,2016,47,HOU,NFL,16,9,7,0,0.563,-2.6,-5.3,2.7,2.0,1.0,1.0,0.5,1.0,1.0,4.0,0,OBriBi0
1416,2017,48,HOU,NFL,16,4,12,0,0.25,-6.4,-0.8,-5.6,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0,OBriBi0
1417,2018,49,HOU,NFL,16,11,5,0,0.688,3.8,2.4,1.4,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0,OBriBi0
1418,2019,50,HOU,NFL,16,10,6,0,0.625,0.5,1.0,-0.5,2.0,1.0,1.0,0.5,1.0,1.0,8.0,0,OBriBi0
1419,2020,51,HOU,NFL,4,0,4,0,0.0,-5.5,-1.4,-4.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Fired after week 4,OBriBi0
1420,1975,41,GNB,NFL,14,4,10,0,0.286,-4.2,-3.3,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1421,1976,42,GNB,NFL,14,5,9,0,0.357,-4.5,-2.5,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1422,1977,43,GNB,NFL,14,4,10,0,0.286,-8.7,-9.1,0.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1423,1978,44,GNB,NFL,16,8,7,1,0.531,-0.6,-2.2,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,StarBa0
1424,1979,45,GNB,NFL,16,5,11,0,0.313,-6.8,-5.3,-1.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StarBa0
1425,1980,46,GNB,NFL,16,5,10,1,0.344,-9.0,-5.8,-3.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,StarBa0
1426,1981,47,GNB,NFL,16,8,8,0,0.5,-1.7,0.7,-2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,StarBa0
1427,1982,48,GNB,NFL,9,5,3,1,0.611,6.2,4.6,1.5,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,StarBa0
1428,1983,49,GNB,NFL,16,8,8,0,0.5,-1.9,5.2,-7.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,StarBa0
1437,1976,39,SFO,NFL,14,8,6,0,0.571,3.8,-1.3,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ClarMo0
1438,1978,41,DET,NFL,16,7,9,0,0.438,-1.8,-0.1,-1.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ClarMo0
1439,1979,42,DET,NFL,16,2,14,0,0.125,-11.0,-6.6,-4.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ClarMo0
1440,1980,43,DET,NFL,16,9,7,0,0.563,1.7,-0.8,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ClarMo0
1441,1981,44,DET,NFL,16,8,8,0,0.5,5.3,4.8,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ClarMo0
1442,1982,45,DET,NFL,9,4,5,0,0.444,1.3,-0.4,1.7,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,ClarMo0
1443,1983,46,DET,NFL,16,9,7,0,0.563,2.1,-1.2,3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,ClarMo0
1444,1984,47,DET,NFL,16,4,11,1,0.281,-6.3,-2.9,-3.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,ClarMo0
1445,1977,39,ATL,NFL,14,7,7,0,0.5,0.5,-6.1,6.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,BennLe0
1446,1978,40,ATL,NFL,16,9,7,0,0.563,-4.6,-3.7,-0.9,2.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,BennLe0
1447,1979,41,ATL,NFL,16,6,10,0,0.375,-6.6,-1.9,-4.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,BennLe0
1448,1980,42,ATL,NFL,16,12,4,0,0.75,7.8,4.5,3.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,BennLe0
1449,1981,43,ATL,NFL,16,7,9,0,0.438,4.0,6.5,-2.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,BennLe0
1450,1982,44,ATL,NFL,9,5,4,0,0.556,-3.8,-0.5,-3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,BennLe0
1451,1985,47,TAM,NFL,16,2,14,0,0.125,-7.4,-1.9,-5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,BennLe0
1452,1986,48,TAM,NFL,16,2,14,0,0.125,-15.4,-4.6,-10.8,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,BennLe0
1453,1984,51,NWE,NFL,8,4,4,0,0.5,-0.1,1.0,-1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,BerrRa0
1454,1985,52,NWE,NFL,16,11,5,0,0.688,5.8,2.0,3.8,4.0,3.0,1.0,0.75,3.0,0.0,0.0,AFC Champions,BerrRa0
1455,1986,53,NWE,NFL,16,11,5,0,0.688,5.7,4.4,1.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,BerrRa0
1456,1987,54,NWE,NFL,15,8,7,0,0.533,3.1,0.5,2.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,BerrRa0
1457,1988,55,NWE,NFL,16,9,7,0,0.563,-0.2,-4.5,4.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,BerrRa0
1458,1989,56,NWE,NFL,16,5,11,0,0.313,-7.0,-3.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,BerrRa0
1459,1995,45,CAR,NFL,16,7,9,0,0.438,-3.8,-4.1,0.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CapeDo0
1460,1996,46,CAR,NFL,16,12,4,0,0.75,7.1,1.4,5.6,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,CapeDo0
1461,1997,47,CAR,NFL,16,7,9,0,0.438,-3.6,-4.4,0.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,CapeDo0
1462,1998,48,CAR,NFL,16,4,12,0,0.25,-1.3,1.0,-2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,CapeDo0
1463,2002,52,HOU,NFL,16,4,12,0,0.25,-9.4,-8.4,-1.1,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,CapeDo0
1464,2003,53,HOU,NFL,16,5,11,0,0.313,-6.0,-4.4,-1.5,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,CapeDo0
1465,2004,54,HOU,NFL,16,7,9,0,0.438,-0.6,-2.4,1.8,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,CapeDo0
1466,2005,55,HOU,NFL,16,2,14,0,0.125,-10.0,-4.4,-5.7,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,CapeDo0
1467,2021,40,PHI,NFL,17,9,8,0,0.529,2.5,2.6,-0.1,1.0,0.0,1.0,0.0,2.0,5.0,7.0,0,SiriNi0
1468,2022,41,PHI,NFL,17,14,3,0,0.824,6.5,5.8,0.7,3.0,2.0,1.0,0.667,1.0,1.0,3.0,NFC Champions,SiriNi0
1469,2023,42,PHI,NFL,17,11,6,0,0.647,-0.1,3.6,-3.7,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0,SiriNi0
1470,2024,43,PHI,NFL,17,14,3,0,0.824,7.7,3.0,4.7,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0,SiriNi0
1471,2007,45,ARI,NFL,16,8,8,0,0.5,-3.9,1.9,-5.9,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,WhisKe0
1472,2008,46,ARI,NFL,16,9,7,0,0.563,-1.9,4.1,-6.0,4.0,3.0,1.0,0.75,1.0,4.0,9.0,NFC Champions,WhisKe0
1473,2009,47,ARI,NFL,16,10,6,0,0.625,-0.3,0.1,-0.4,2.0,1.0,1.0,0.5,1.0,4.0,10.0,0,WhisKe0
1474,2010,48,ARI,NFL,16,5,11,0,0.313,-12.7,-5.6,-7.1,0.0,0.0,0.0,0.0,4.0,6.0,11.0,0,WhisKe0
1475,2011,49,ARI,NFL,16,8,8,0,0.5,-2.2,-1.7,-0.5,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0,WhisKe0
1476,2012,50,ARI,NFL,16,5,11,0,0.313,-3.2,-4.8,1.6,0.0,0.0,0.0,0.0,4.0,6.0,9.0,0,WhisKe0
1477,2014,52,TEN,NFL,16,2,14,0,0.125,-11.8,-7.0,-4.9,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0,WhisKe0
1478,2015,53,TEN,NFL,7,1,6,0,0.143,-10.5,-5.9,-4.6,0.0,0.0,0.0,0.0,4.0,2.0,2.0,Fired after Week 8,WhisKe0
1479,1990,44,NYJ,NFL,16,6,10,0,0.375,-4.6,-2.0,-2.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,CoslBr0
1480,1991,45,NYJ,NFL,16,8,8,0,0.5,-2.4,-1.2,-1.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,CoslBr0
1481,1992,46,NYJ,NFL,16,4,12,0,0.25,-6.9,-6.0,-0.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,CoslBr0
1482,1993,47,NYJ,NFL,16,8,8,0,0.5,0.8,-2.1,2.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,CoslBr0
1483,1996,50,CIN,NFL,9,7,2,0,0.778,-0.1,2.5,-2.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,CoslBr0
1484,1997,51,CIN,NFL,16,7,9,0,0.438,-2.2,1.8,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,CoslBr0
1485,1998,52,CIN,NFL,16,3,13,0,0.188,-11.0,-4.5,-6.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,CoslBr0
1486,1999,53,CIN,NFL,16,4,12,0,0.25,-11.5,-3.3,-8.2,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0,CoslBr0
1487,2000,54,CIN,NFL,3,0,3,0,0.0,-10.5,-8.1,-2.4,0.0,0.0,0.0,0.0,5.0,1.0,2.0,Fired after week 4,CoslBr0
1488,2000,45,NOR,NFL,16,10,6,0,0.625,0.9,-1.2,2.1,2.0,1.0,1.0,0.5,1.0,0.0,3.0,0,HaslJi0
1489,2001,46,NOR,NFL,16,7,9,0,0.438,-4.8,-0.1,-4.7,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0,HaslJi0
1490,2002,47,NOR,NFL,16,9,7,0,0.563,2.4,5.8,-3.3,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0,HaslJi0
1491,2003,48,NOR,NFL,16,8,8,0,0.5,-0.3,0.1,-0.4,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0,HaslJi0
1492,2004,49,NOR,NFL,16,8,8,0,0.5,-5.6,-1.2,-4.3,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0,HaslJi0
1493,2005,50,NOR,NFL,16,3,13,0,0.188,-11.1,-6.2,-4.9,0.0,0.0,0.0,0.0,4.0,3.0,10.0,0,HaslJi0
1494,2008,53,STL,NFL,12,2,10,0,0.167,-15.1,-8.1,-7.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,Coach starting Week 5,HaslJi0
1495,1978,46,CLE,NFL,16,8,8,0,0.5,-2.0,2.5,-4.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1496,1979,47,CLE,NFL,16,9,7,0,0.563,3.0,2.9,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1497,1980,48,CLE,NFL,16,11,5,0,0.688,1.8,1.7,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,RutiSa0
1498,1981,49,CLE,NFL,16,5,11,0,0.313,-6.5,-4.1,-2.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,RutiSa0
1499,1982,50,CLE,NFL,9,4,5,0,0.444,-3.5,-5.0,1.5,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1500,1983,51,CLE,NFL,16,9,7,0,0.563,-2.2,-0.9,-1.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,RutiSa0
1501,1984,52,CLE,NFL,8,1,7,0,0.125,-3.8,-6.1,2.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,RutiSa0
1502,1973,40,NWE,NFL,14,5,9,0,0.357,-6.0,-2.6,-3.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FairCh0
1503,1974,41,NWE,NFL,14,7,7,0,0.5,4.8,6.6,-1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FairCh0
1504,1975,42,NWE,NFL,14,3,11,0,0.214,-4.3,-2.3,-2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,FairCh0
1505,1976,43,NWE,NFL,14,11,3,0,0.786,8.6,6.5,2.2,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FairCh0
1506,1977,44,NWE,NFL,14,9,5,0,0.643,4.0,2.5,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FairCh0
1507,1978,45,NWE,NFL,15,11,4,0,0.733,5.0,3.6,1.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,FairCh0
1508,2019,36,CIN,NFL,16,2,14,0,0.125,-7.3,-4.4,-2.9,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0,TaylZa0
1509,2020,37,CIN,NFL,16,4,11,1,0.281,-7.5,-5.4,-2.1,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0,TaylZa0
1510,2021,38,CIN,NFL,17,10,7,0,0.588,3.1,3.4,-0.3,4.0,3.0,1.0,0.75,1.0,4.0,9.0,AFC Champions,TaylZa0
1511,2022,39,CIN,NFL,16,12,4,0,0.75,6.9,5.5,1.4,3.0,2.0,1.0,0.667,1.0,3.0,9.0,0,TaylZa0
1512,2023,40,CIN,NFL,17,9,8,0,0.529,1.7,1.3,0.4,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0,TaylZa0
1513,2024,41,CIN,NFL,17,9,8,0,0.529,1.4,5.0,-3.6,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0,TaylZa0
1517,1971,50,CLE,NFL,14,9,5,0,0.643,0.3,1.1,-0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,SkorNi0
1518,1972,51,CLE,NFL,14,10,4,0,0.714,0.3,-1.6,1.9,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,SkorNi0
1519,1973,52,CLE,NFL,14,7,5,2,0.571,-1.2,-2.6,1.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,SkorNi0
1520,1974,53,CLE,NFL,14,4,10,0,0.286,-4.2,0.5,-4.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SkorNi0
1521,2015,39,MIA,NFL,12,5,7,0,0.417,-6.8,-4.7,-2.2,0.0,0.0,0.0,0.0,4.0,3.0,3.0,Replaced Joe Philbin after Week 4,CampDa1
1522,2021,45,DET,NFL,17,3,13,1,0.206,-7.8,-3.5,-4.3,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0,CampDa1
1523,2022,46,DET,NFL,17,9,8,0,0.529,2.2,4.7,-2.4,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,CampDa1
1524,2023,47,DET,NFL,17,12,5,0,0.706,4.3,6.0,-1.8,3.0,2.0,1.0,0.667,1.0,0.0,4.0,0,CampDa1
1525,2024,48,DET,NFL,17,15,2,0,0.882,13.8,10.6,3.2,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0,CampDa1
1527,1978,48,RAM,NFL,16,12,4,0,0.75,3.2,1.3,1.9,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0,MalaRa0
1528,1979,49,RAM,NFL,16,9,7,0,0.563,-0.6,-1.2,0.6,3.0,2.0,1.0,0.667,1.0,0.0,0.0,NFC Champions,MalaRa0
1529,1980,50,RAM,NFL,16,11,5,0,0.688,6.5,4.4,2.1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,MalaRa0
