label,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes,Tenure,Tenure_W,Tenure_L,Tenure_PW,Tenure_PL,Total_W,Total_L,Total_PW,Total_PL,Exp,Fired
DungTo097,1997,42,TAM,NFL,16,10,6,0,0.625,2.7,-2.4,5.1,2,1,1,0.5,2,0.0,0.0,N/A,2.0,16.0,16.0,1.0,1.0,16.0,16.0,1.0,1.0,2.0,0.0
DungTo098,1998,43,TAM,NFL,16,8,8,0,0.5,1.3,-2.3,3.5,0,0,0,0.0,3,0.0,0.0,N/A,3.0,24.0,24.0,1.0,1.0,24.0,24.0,1.0,1.0,3.0,0.0
DungTo099,1999,44,TAM,NFL,16,11,5,0,0.688,2.6,-4.1,6.7,2,1,1,0.5,1,8.0,2.0,N/A,4.0,35.0,29.0,2.0,2.0,35.0,29.0,2.0,2.0,4.0,0.0
DungTo00,2000,45,TAM,NFL,16,10,6,0,0.625,7.3,3.4,3.9,1,0,1,0.0,2,2.0,2.0,N/A,5.0,45.0,35.0,2.0,3.0,45.0,35.0,2.0,3.0,5.0,0.0
DungTo01,2001,46,TAM,NFL,16,9,7,0,0.563,4.0,0.7,3.3,1,0,1,0.0,3,9.0,4.0,N/A,6.0,54.0,42.0,2.0,4.0,54.0,42.0,2.0,4.0,6.0,1.0
DungTo02,2002,47,IND,NFL,16,10,6,0,0.625,1.2,0.4,0.7,1,0,1,0.0,2,8.0,4.0,N/A,1.0,10.0,6.0,0.0,1.0,64.0,48.0,2.0,5.0,7.0,0.0
DungTo03,2003,48,IND,NFL,16,12,4,0,0.75,7.0,8.2,-1.2,3,2,1,0.667,1,0.0,0.0,N/A,2.0,22.0,10.0,2.0,2.0,76.0,52.0,4.0,6.0,8.0,0.0
DungTo04,2004,49,IND,NFL,16,12,4,0,0.75,11.4,11.7,-0.3,2,1,1,0.5,1,10.0,5.0,N/A,3.0,34.0,14.0,3.0,3.0,88.0,56.0,5.0,7.0,9.0,0.0
DungTo05,2005,50,IND,NFL,16,14,2,0,0.875,10.8,5.6,5.2,1,0,1,0.0,1,6.0,2.0,N/A,4.0,48.0,16.0,3.0,4.0,102.0,58.0,5.0,8.0,10.0,0.0
DungTo06,2006,51,IND,NFL,16,12,4,0,0.75,5.9,6.9,-1.1,4,4,0,1.0,1,13.0,4.0,Super Bowl Champions,5.0,60.0,20.0,7.0,4.0,114.0,62.0,9.0,8.0,11.0,0.0
DungTo07,2007,52,IND,NFL,16,13,3,0,0.813,12.0,6.6,5.4,1,0,1,0.0,1,8.0,4.0,N/A,6.0,73.0,23.0,7.0,5.0,127.0,65.0,9.0,9.0,12.0,0.0
DungTo08,2008,53,IND,NFL,16,12,4,0,0.75,6.5,2.6,3.9,1,0,1,0.0,2,5.0,1.0,N/A,7.0,85.0,27.0,7.0,6.0,139.0,69.0,9.0,10.0,13.0,1.0
FoxxJo02,2002,47,CAR,NFL,16,7,9,0,0.438,-3.3,-6.0,2.8,0,0,0,0.0,4,9.0,1.0,N/A,1.0,7.0,9.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0
FoxxJo03,2003,48,CAR,NFL,16,11,5,0,0.688,-0.9,-1.5,0.6,4,3,1,0.75,1,13.0,8.0,NFC Champions,2.0,18.0,14.0,3.0,1.0,18.0,14.0,3.0,1.0,2.0,0.0
FoxxJo04,2004,49,CAR,NFL,16,7,9,0,0.438,-0.7,-0.8,0.1,0,0,0,0.0,3,13.0,2.0,N/A,3.0,25.0,23.0,3.0,1.0,25.0,23.0,3.0,1.0,3.0,0.0
FoxxJo05,2005,50,CAR,NFL,16,11,5,0,0.688,5.1,3.0,2.1,3,2,1,0.667,2,7.0,2.0,N/A,4.0,36.0,28.0,5.0,2.0,36.0,28.0,5.0,2.0,4.0,0.0
FoxxJo06,2006,51,CAR,NFL,16,8,8,0,0.5,-2.7,-4.2,1.5,0,0,0,0.0,2,6.0,3.0,N/A,5.0,44.0,36.0,5.0,2.0,44.0,36.0,5.0,2.0,5.0,0.0
FoxxJo07,2007,52,CAR,NFL,16,7,9,0,0.438,-5.8,-5.7,-0.1,0,0,0,0.0,2,10.0,3.0,N/A,6.0,51.0,45.0,5.0,2.0,51.0,45.0,5.0,2.0,6.0,0.0
FoxxJo08,2008,53,CAR,NFL,16,12,4,0,0.75,5.6,2.8,2.9,1,0,1,0.0,1,7.0,1.0,N/A,7.0,63.0,49.0,5.0,3.0,63.0,49.0,5.0,3.0,7.0,0.0
FoxxJo09,2009,54,CAR,NFL,16,8,8,0,0.5,3.9,-0.6,4.5,0,0,0,0.0,3,9.0,6.0,N/A,8.0,71.0,57.0,5.0,3.0,71.0,57.0,5.0,3.0,8.0,0.0
FoxxJo010,2010,55,CAR,NFL,16,2,14,0,0.125,-13.2,-9.1,-4.1,0,0,0,0.0,4,12.0,3.0,N/A,9.0,73.0,71.0,5.0,3.0,73.0,71.0,5.0,3.0,9.0,1.0
FoxxJo011,2011,56,DEN,NFL,16,8,8,0,0.5,-5.3,-3.6,-1.7,2,1,1,0.5,1,9.0,4.0,N/A,1.0,8.0,8.0,1.0,1.0,81.0,79.0,6.0,4.0,10.0,0.0
FoxxJo012,2012,57,DEN,NFL,16,13,3,0,0.813,10.1,6.3,3.8,1,0,1,0.0,1,7.0,6.0,N/A,2.0,21.0,11.0,1.0,2.0,94.0,82.0,6.0,5.0,11.0,0.0
FoxxJo013,2013,58,DEN,NFL,16,13,3,0,0.813,11.4,14.1,-2.7,3,2,1,0.667,1,8.0,1.0,AFC Champions,3.0,34.0,14.0,3.0,3.0,107.0,85.0,8.0,6.0,12.0,0.0
FoxxJo014,2014,59,DEN,NFL,16,12,4,0,0.75,9.6,9.2,0.4,1,0,1,0.0,1,6.0,2.0,N/A,4.0,46.0,18.0,3.0,4.0,119.0,89.0,8.0,7.0,13.0,1.0
FoxxJo015,2015,60,CHI,NFL,16,6,10,0,0.375,-1.3,-0.1,-1.2,0,0,0,0.0,4,4.0,1.0,N/A,1.0,6.0,10.0,0.0,0.0,125.0,99.0,8.0,7.0,14.0,0.0
FoxxJo016,2016,61,CHI,NFL,16,3,13,0,0.188,-7.5,-5.2,-2.3,0,0,0,0.0,4,6.0,2.0,N/A,2.0,9.0,23.0,0.0,0.0,128.0,112.0,8.0,7.0,15.0,0.0
FoxxJo017,2017,62,CHI,NFL,16,5,11,0,0.313,-1.3,-4.6,3.3,0,0,0,0.0,4,7.0,3.0,N/A,3.0,14.0,34.0,0.0,0.0,133.0,123.0,8.0,7.0,16.0,1.0
LewiMa03,2003,45,CIN,NFL,16,8,8,0,0.5,-2.4,1.1,-3.5,0,0,0,0.0,2,5.0,1.0,N/A,1.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0
LewiMa04,2004,46,CIN,NFL,16,8,8,0,0.5,2.7,4.3,-1.6,0,0,0,0.0,3,3.0,2.0,N/A,2.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,2.0,0.0
LewiMa05,2005,47,CIN,NFL,16,11,5,0,0.688,3.8,6.5,-2.7,1,0,1,0.0,1,4.0,1.0,N/A,3.0,27.0,21.0,0.0,1.0,27.0,21.0,0.0,1.0,3.0,0.0
LewiMa06,2006,48,CIN,NFL,16,8,8,0,0.5,4.1,4.0,0.0,0,0,0,0.0,2,7.0,2.0,N/A,4.0,35.0,29.0,0.0,1.0,35.0,29.0,0.0,1.0,4.0,0.0
LewiMa07,2007,49,CIN,NFL,16,7,9,0,0.438,-2.4,1.6,-4.0,0,0,0,0.0,3,11.0,1.0,N/A,5.0,42.0,38.0,0.0,1.0,42.0,38.0,0.0,1.0,5.0,0.0
LewiMa08,2008,50,CIN,NFL,16,4,11,1,0.281,-7.0,-6.9,-0.1,0,0,0,0.0,3,5.0,4.0,N/A,6.0,46.0,49.0,0.0,1.0,46.0,49.0,0.0,1.0,6.0,0.0
LewiMa09,2009,51,CIN,NFL,16,10,6,0,0.625,0.7,-2.5,3.2,1,0,1,0.0,1,6.0,3.0,N/A,7.0,56.0,55.0,0.0,2.0,56.0,55.0,0.0,2.0,7.0,0.0
LewiMa010,2010,52,CIN,NFL,16,4,12,0,0.25,-1.4,0.4,-1.9,0,0,0,0.0,4,8.0,4.0,N/A,8.0,60.0,67.0,0.0,2.0,60.0,67.0,0.0,2.0,8.0,0.0
LewiMa011,2011,53,CIN,NFL,16,9,7,0,0.563,0.5,0.7,-0.2,1,0,1,0.0,3,5.0,2.0,N/A,9.0,69.0,74.0,0.0,3.0,69.0,74.0,0.0,3.0,9.0,0.0
LewiMa012,2012,54,CIN,NFL,16,10,6,0,0.625,2.1,1.2,0.9,1,0,1,0.0,2,3.0,0.0,N/A,10.0,79.0,80.0,0.0,4.0,79.0,80.0,0.0,4.0,10.0,0.0
LewiMa013,2013,55,CIN,NFL,16,11,5,0,0.688,5.4,2.3,3.0,1,0,1,0.0,1,9.0,7.0,N/A,11.0,90.0,85.0,0.0,5.0,90.0,85.0,0.0,5.0,11.0,0.0
LewiMa014,2014,56,CIN,NFL,16,10,5,1,0.656,0.7,-0.5,1.3,1,0,1,0.0,2,5.0,4.0,N/A,12.0,100.0,90.0,0.0,6.0,100.0,90.0,0.0,6.0,12.0,0.0
LewiMa015,2015,57,CIN,NFL,16,12,4,0,0.75,10.6,4.8,5.8,1,0,1,0.0,1,10.0,7.0,N/A,13.0,112.0,94.0,0.0,7.0,112.0,94.0,0.0,7.0,13.0,0.0
LewiMa016,2016,58,CIN,NFL,16,6,9,1,0.406,1.0,-1.5,2.5,0,0,0,0.0,3,3.0,0.0,N/A,14.0,118.0,103.0,0.0,7.0,118.0,103.0,0.0,7.0,14.0,0.0
LewiMa017,2017,59,CIN,NFL,16,7,9,0,0.438,-5.0,-4.1,-0.9,0,0,0,0.0,3,7.0,5.0,N/A,15.0,125.0,112.0,0.0,7.0,125.0,112.0,0.0,7.0,15.0,0.0
LewiMa018,2018,60,CIN,NFL,16,6,10,0,0.375,-3.4,0.0,-3.4,0,0,0,0.0,4,6.0,3.0,N/A,16.0,131.0,122.0,0.0,7.0,131.0,122.0,0.0,7.0,16.0,1.0
StraHa060,1960,36,DTX,AFL,14,8,6,0,0.571,6.8,0.8,6.0,0,0,0,0.0,2,0.0,0.0,N/A,1.0,8.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,0.0
StraHa061,1961,37,DTX,AFL,14,6,8,0,0.429,-0.6,-0.6,0.0,0,0,0,0.0,2,0.0,0.0,N/A,2.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,0.0
StraHa062,1962,38,DTX,AFL,14,11,3,0,0.786,9.8,3.8,5.9,1,1,0,1.0,1,0.0,0.0,AFL Champions,3.0,25.0,17.0,1.0,0.0,25.0,17.0,1.0,0.0,3.0,1.0
StraHa063,1963,39,KAN,AFL,14,5,7,2,0.417,5.3,1.0,4.2,0,0,0,0.0,3,0.0,0.0,N/A,1.0,5.0,7.0,0.0,0.0,30.0,24.0,1.0,0.0,4.0,0.0
StraHa064,1964,40,KAN,AFL,14,7,7,0,0.5,3.8,2.8,1.0,0,0,0,0.0,2,0.0,0.0,N/A,2.0,12.0,14.0,0.0,0.0,37.0,31.0,1.0,0.0,5.0,0.0
StraHa065,1965,41,KAN,AFL,14,7,5,2,0.583,2.3,1.4,0.9,0,0,0,0.0,3,0.0,0.0,N/A,3.0,19.0,19.0,0.0,0.0,44.0,36.0,1.0,0.0,6.0,0.0
StraHa066,1966,42,KAN,AFL,14,11,2,1,0.846,11.0,9.8,1.2,2,1,1,0.5,1,0.0,0.0,AFL Champions,4.0,30.0,21.0,1.0,1.0,55.0,38.0,2.0,1.0,7.0,0.0
StraHa067,1967,43,KAN,AFL,14,9,5,0,0.643,10.3,6.0,4.2,0,0,0,0.0,2,0.0,0.0,N/A,5.0,39.0,26.0,1.0,1.0,64.0,43.0,2.0,1.0,8.0,0.0
StraHa068,1968,44,KAN,AFL,14,12,2,0,0.857,14.0,3.8,10.1,1,0,1,0.0,1,0.0,0.0,N/A,6.0,51.0,28.0,1.0,2.0,76.0,45.0,2.0,2.0,9.0,0.0
StraHa069,1969,45,KAN,AFL,14,11,3,0,0.786,11.9,3.5,8.4,3,3,0,1.0,2,0.0,0.0,Super Bowl Champions,7.0,62.0,31.0,4.0,2.0,87.0,48.0,5.0,2.0,10.0,0.0
StraHa070,1970,46,KAN,NFL,14,7,5,2,0.583,1.5,-0.1,1.6,0,0,0,0.0,2,0.0,0.0,N/A,8.0,69.0,36.0,4.0,2.0,94.0,53.0,5.0,2.0,11.0,0.0
StraHa071,1971,47,KAN,NFL,14,10,3,1,0.769,5.1,0.6,4.5,1,0,1,0.0,1,0.0,0.0,N/A,9.0,79.0,39.0,4.0,3.0,104.0,56.0,5.0,3.0,12.0,0.0
StraHa072,1972,48,KAN,NFL,14,8,6,0,0.571,2.6,0.4,2.2,0,0,0,0.0,2,0.0,0.0,N/A,10.0,87.0,45.0,4.0,3.0,112.0,62.0,5.0,3.0,13.0,0.0
StraHa073,1973,49,KAN,NFL,14,7,5,2,0.571,1.0,-4.2,5.1,0,0,0,0.0,2,0.0,0.0,N/A,11.0,94.0,50.0,4.0,3.0,119.0,67.0,5.0,3.0,14.0,0.0
StraHa074,1974,50,KAN,NFL,14,5,9,0,0.357,-2.4,-1.3,-1.1,0,0,0,0.0,3,0.0,0.0,N/A,12.0,99.0,59.0,4.0,3.0,124.0,76.0,5.0,3.0,15.0,1.0
StraHa076,1976,52,NOR,NFL,14,4,10,0,0.286,-6.1,-0.6,-5.5,0,0,0,0.0,4,0.0,0.0,N/A,1.0,4.0,10.0,0.0,0.0,128.0,86.0,5.0,3.0,16.0,0.0
StraHa077,1977,53,NOR,NFL,14,3,11,0,0.214,-9.2,0.3,-9.4,0,0,0,0.0,4,0.0,0.0,N/A,2.0,7.0,21.0,0.0,0.0,131.0,97.0,5.0,3.0,17.0,1.0
EwbaWe054,1954,47,BAL,NFL,12,3,9,0,0.25,-8.3,-10.4,2.1,0,0,0,0.0,6,0.0,0.0,N/A,1.0,3.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0
EwbaWe055,1955,48,BAL,NFL,12,5,6,1,0.455,-4.6,-4.7,0.2,0,0,0,0.0,4,0.0,0.0,N/A,2.0,8.0,15.0,0.0,0.0,8.0,15.0,0.0,0.0,2.0,0.0
EwbaWe056,1956,49,BAL,NFL,12,5,7,0,0.417,-3.0,2.0,-5.0,0,0,0,0.0,4,0.0,0.0,N/A,3.0,13.0,22.0,0.0,0.0,13.0,22.0,0.0,0.0,3.0,0.0
EwbaWe057,1957,50,BAL,NFL,12,7,5,0,0.583,5.3,5.1,0.1,0,0,0,0.0,3,0.0,0.0,N/A,4.0,20.0,27.0,0.0,0.0,20.0,27.0,0.0,0.0,4.0,0.0
EwbaWe058,1958,51,BAL,NFL,12,9,3,0,0.75,14.1,9.0,5.1,1,1,0,1.0,1,0.0,0.0,NFL Champions,5.0,29.0,30.0,1.0,0.0,29.0,30.0,1.0,0.0,5.0,0.0
EwbaWe059,1959,52,BAL,NFL,12,9,3,0,0.75,10.0,10.6,-0.6,1,1,0,1.0,1,0.0,0.0,NFL Champions,6.0,38.0,33.0,2.0,0.0,38.0,33.0,2.0,0.0,6.0,0.0
EwbaWe060,1960,53,BAL,NFL,12,6,6,0,0.5,2.1,2.0,0.1,0,0,0,0.0,4,0.0,0.0,N/A,7.0,44.0,39.0,2.0,0.0,44.0,39.0,2.0,0.0,7.0,0.0
EwbaWe061,1961,54,BAL,NFL,14,8,6,0,0.571,1.1,0.9,0.3,0,0,0,0.0,3,0.0,0.0,N/A,8.0,52.0,45.0,2.0,0.0,52.0,45.0,2.0,0.0,8.0,0.0
EwbaWe062,1962,55,BAL,NFL,14,7,7,0,0.5,3.6,1.2,2.4,0,0,0,0.0,4,0.0,0.0,N/A,9.0,59.0,52.0,2.0,0.0,59.0,52.0,2.0,0.0,9.0,1.0
EwbaWe063,1963,56,NYJ,AFL,14,5,8,1,0.385,-9.4,-4.7,-4.7,0,0,0,0.0,4,0.0,0.0,N/A,1.0,5.0,8.0,0.0,0.0,64.0,60.0,2.0,0.0,10.0,0.0
EwbaWe064,1964,57,NYJ,AFL,14,5,8,1,0.385,-2.3,-3.6,1.3,0,0,0,0.0,3,0.0,0.0,N/A,2.0,10.0,16.0,0.0,0.0,69.0,68.0,2.0,0.0,11.0,0.0
EwbaWe065,1965,58,NYJ,AFL,14,5,8,1,0.385,-1.1,-1.1,0.0,0,0,0,0.0,2,0.0,0.0,N/A,3.0,15.0,24.0,0.0,0.0,74.0,76.0,2.0,0.0,12.0,0.0
EwbaWe066,1966,59,NYJ,AFL,14,6,6,2,0.5,0.7,0.7,0.0,0,0,0,0.0,3,0.0,0.0,N/A,4.0,21.0,30.0,0.0,0.0,80.0,82.0,2.0,0.0,13.0,0.0
EwbaWe067,1967,60,NYJ,AFL,14,8,5,1,0.615,2.4,3.6,-1.2,0,0,0,0.0,2,0.0,0.0,N/A,5.0,29.0,35.0,0.0,0.0,88.0,87.0,2.0,0.0,14.0,0.0
EwbaWe068,1968,61,NYJ,AFL,14,11,3,0,0.786,7.9,7.0,0.8,2,2,0,1.0,1,0.0,0.0,Super Bowl Champions,6.0,40.0,38.0,2.0,0.0,99.0,90.0,4.0,0.0,15.0,0.0
EwbaWe069,1969,62,NYJ,AFL,14,10,4,0,0.714,4.0,3.2,0.8,1,0,1,0.0,1,0.0,0.0,N/A,7.0,50.0,42.0,2.0,1.0,109.0,94.0,4.0,1.0,16.0,0.0
EwbaWe070,1970,63,NYJ,NFL,14,4,10,0,0.286,-4.9,-2.2,-2.7,0,0,0,0.0,3,0.0,0.0,N/A,8.0,54.0,52.0,2.0,1.0,113.0,104.0,4.0,1.0,17.0,0.0
EwbaWe071,1971,64,NYJ,NFL,14,6,8,0,0.429,-5.4,-3.7,-1.6,0,0,0,0.0,4,0.0,0.0,N/A,9.0,60.0,60.0,2.0,1.0,119.0,112.0,4.0,1.0,18.0,0.0
EwbaWe072,1972,65,NYJ,NFL,14,7,7,0,0.5,0.5,4.7,-4.2,0,0,0,0.0,2,0.0,0.0,N/A,10.0,67.0,67.0,2.0,1.0,126.0,119.0,4.0,1.0,19.0,0.0
EwbaWe073,1973,66,NYJ,NFL,14,4,10,0,0.286,-3.4,-1.8,-1.6,0,0,0,0.0,4,0.0,0.0,N/A,11.0,71.0,77.0,2.0,1.0,130.0,129.0,4.0,1.0,20.0,1.0
MoraJi086,1986,51,NOR,NFL,16,7,9,0,0.438,0.0,-2.5,2.5,0,0,0,0.0,4,0.0,0.0,N/A,1.0,7.0,9.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0
MoraJi087,1987,52,NOR,NFL,15,12,3,0,0.8,10.1,6.8,3.3,1,0,1,0.0,2,0.0,0.0,N/A,2.0,19.0,12.0,0.0,1.0,19.0,12.0,0.0,1.0,2.0,0.0
MoraJi088,1988,53,NOR,NFL,16,10,6,0,0.625,1.5,-1.0,2.6,0,0,0,0.0,3,0.0,0.0,N/A,3.0,29.0,18.0,0.0,1.0,29.0,18.0,0.0,1.0,3.0,0.0
MoraJi089,1989,54,NOR,NFL,16,9,7,0,0.563,4.6,2.3,2.2,0,0,0,0.0,3,0.0,0.0,N/A,4.0,38.0,25.0,0.0,1.0,38.0,25.0,0.0,1.0,4.0,0.0
MoraJi090,1990,55,NOR,NFL,16,8,8,0,0.5,-1.3,-4.7,3.4,1,0,1,0.0,2,0.0,0.0,N/A,5.0,46.0,33.0,0.0,2.0,46.0,33.0,0.0,2.0,5.0,0.0
MoraJi091,1991,56,NOR,NFL,16,11,5,0,0.688,9.0,2.8,6.3,1,0,1,0.0,1,0.0,0.0,N/A,6.0,57.0,38.0,0.0,3.0,57.0,38.0,0.0,3.0,6.0,0.0
MoraJi092,1992,57,NOR,NFL,16,12,4,0,0.75,7.8,0.7,7.1,1,0,1,0.0,2,0.0,0.0,N/A,7.0,69.0,42.0,0.0,4.0,69.0,42.0,0.0,4.0,7.0,0.0
MoraJi093,1993,58,NOR,NFL,16,8,8,0,0.5,-1.3,0.7,-2.1,0,0,0,0.0,2,0.0,0.0,N/A,8.0,77.0,50.0,0.0,4.0,77.0,50.0,0.0,4.0,8.0,0.0
MoraJi094,1994,59,NOR,NFL,16,7,9,0,0.438,-3.6,1.0,-4.6,0,0,0,0.0,2,0.0,0.0,N/A,9.0,84.0,59.0,0.0,4.0,84.0,59.0,0.0,4.0,9.0,0.0
MoraJi095,1995,60,NOR,NFL,16,7,9,0,0.438,-2.2,-1.7,-0.4,0,0,0,0.0,5,0.0,0.0,N/A,10.0,91.0,68.0,0.0,4.0,91.0,68.0,0.0,4.0,10.0,0.0
MoraJi096,1996,61,NOR,NFL,8,2,6,0,0.25,-8.1,-7.1,-1.0,0,0,0,0.0,5,0.0,0.0,N/A,11.0,93.0,74.0,0.0,4.0,93.0,74.0,0.0,4.0,11.0,1.0
MoraJi098,1998,63,IND,NFL,16,3,13,0,0.188,-5.4,-0.1,-5.3,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,13.0,0.0,0.0,96.0,87.0,0.0,4.0,12.0,0.0
MoraJi099,1999,64,IND,NFL,16,13,3,0,0.813,6.1,6.6,-0.5,1,0,1,0.0,1,6.0,0.0,N/A,2.0,16.0,16.0,0.0,1.0,109.0,90.0,0.0,5.0,13.0,0.0
MoraJi00,2000,65,IND,NFL,16,10,6,0,0.625,7.9,7.1,0.8,1,0,1,0.0,2,7.0,1.0,N/A,3.0,26.0,22.0,0.0,2.0,119.0,96.0,0.0,6.0,14.0,0.0
MoraJi01,2001,66,IND,NFL,16,6,10,0,0.375,-3.8,6.1,-9.8,0,0,0,0.0,4,6.0,3.0,N/A,4.0,32.0,32.0,0.0,2.0,125.0,106.0,0.0,6.0,15.0,1.0
GillSi055,1955,44,RAM,NFL,12,8,3,1,0.727,-1.3,-1.2,-0.2,1,0,1,0.0,1,0.0,0.0,N/A,1.0,8.0,3.0,0.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0
GillSi056,1956,45,RAM,NFL,12,4,8,0,0.333,-0.7,3.1,-3.7,0,0,0,0.0,5,0.0,0.0,N/A,2.0,12.0,11.0,0.0,1.0,12.0,11.0,0.0,1.0,2.0,0.0
GillSi057,1957,46,RAM,NFL,12,6,6,0,0.5,2.7,6.1,-3.4,0,0,0,0.0,4,0.0,0.0,N/A,3.0,18.0,17.0,0.0,1.0,18.0,17.0,0.0,1.0,3.0,0.0
GillSi058,1958,47,RAM,NFL,12,8,4,0,0.667,6.0,5.7,0.3,0,0,0,0.0,2,0.0,0.0,N/A,4.0,26.0,21.0,0.0,1.0,26.0,21.0,0.0,1.0,4.0,0.0
GillSi059,1959,48,RAM,NFL,12,2,10,0,0.167,-3.0,0.7,-3.8,0,0,0,0.0,6,0.0,0.0,N/A,5.0,28.0,31.0,0.0,1.0,28.0,31.0,0.0,1.0,5.0,1.0
GillSi060,1960,49,LAC,AFL,14,10,4,0,0.714,2.3,2.5,-0.2,1,0,1,0.0,1,0.0,0.0,N/A,1.0,10.0,4.0,0.0,1.0,38.0,35.0,0.0,2.0,6.0,1.0
GillSi061,1961,50,SDG,AFL,14,12,2,0,0.857,11.1,2.6,8.4,1,0,1,0.0,1,0.0,0.0,N/A,1.0,12.0,2.0,0.0,1.0,50.0,37.0,0.0,3.0,7.0,0.0
GillSi062,1962,51,SDG,AFL,14,4,10,0,0.286,-4.9,0.0,-4.9,0,0,0,0.0,3,0.0,0.0,N/A,2.0,16.0,12.0,0.0,1.0,54.0,47.0,0.0,3.0,8.0,0.0
GillSi063,1963,52,SDG,AFL,14,11,3,0,0.786,9.0,4.8,4.3,1,1,0,1.0,1,0.0,0.0,AFL Champions,3.0,27.0,15.0,1.0,1.0,65.0,50.0,1.0,3.0,9.0,0.0
GillSi064,1964,53,SDG,AFL,14,8,5,1,0.615,2.6,0.9,1.7,1,0,1,0.0,1,0.0,0.0,N/A,4.0,35.0,20.0,1.0,2.0,73.0,55.0,1.0,4.0,10.0,0.0
GillSi065,1965,54,SDG,AFL,14,9,2,3,0.818,7.1,2.1,4.9,1,0,1,0.0,1,0.0,0.0,N/A,5.0,44.0,22.0,1.0,3.0,82.0,57.0,1.0,5.0,11.0,0.0
GillSi066,1966,55,SDG,AFL,14,7,6,1,0.538,4.1,1.7,2.4,0,0,0,0.0,3,0.0,0.0,N/A,6.0,51.0,28.0,1.0,3.0,89.0,63.0,1.0,5.0,12.0,0.0
GillSi067,1967,56,SDG,AFL,14,8,5,1,0.615,0.3,3.2,-2.9,0,0,0,0.0,3,0.0,0.0,N/A,7.0,59.0,33.0,1.0,3.0,97.0,68.0,1.0,5.0,13.0,0.0
GillSi068,1968,57,SDG,AFL,14,9,5,0,0.643,6.2,5.8,0.4,0,0,0,0.0,3,0.0,0.0,N/A,8.0,68.0,38.0,1.0,3.0,106.0,73.0,1.0,5.0,14.0,0.0
GillSi069,1969,58,SDG,AFL,9,4,5,0,0.444,1.5,-0.5,2.0,0,0,0,0.0,3,0.0,0.0,N/A,9.0,72.0,43.0,1.0,3.0,110.0,78.0,1.0,5.0,15.0,0.0
GillSi071,1971,60,SDG,NFL,10,4,6,0,0.4,-4.1,2.6,-6.6,0,0,0,0.0,3,0.0,0.0,N/A,10.0,76.0,49.0,1.0,3.0,114.0,84.0,1.0,5.0,16.0,1.0
GillSi073,1973,62,HOU,NFL,9,1,8,0,0.111,-16.8,-4.4,-12.4,0,0,0,0.0,4,0.0,0.0,N/A,1.0,1.0,8.0,0.0,0.0,115.0,92.0,1.0,5.0,17.0,0.0
GillSi074,1974,63,HOU,NFL,14,7,7,0,0.5,-1.9,-1.3,-0.6,0,0,0,0.0,2,0.0,0.0,N/A,2.0,8.0,15.0,0.0,0.0,122.0,99.0,1.0,5.0,18.0,1.0
DitkMi082,1982,43,CHI,NFL,9,3,6,0,0.333,-5.4,-4.2,-1.2,0,0,0,0.0,5,0.0,0.0,N/A,1.0,3.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0
DitkMi083,1983,44,CHI,NFL,16,8,8,0,0.5,-1.1,-2.5,1.5,0,0,0,0.0,3,0.0,0.0,N/A,2.0,11.0,14.0,0.0,0.0,11.0,14.0,0.0,0.0,2.0,0.0
DitkMi084,1984,45,CHI,NFL,16,10,6,0,0.625,4.7,-1.7,6.4,2,1,1,0.5,1,0.0,0.0,N/A,3.0,21.0,20.0,1.0,1.0,21.0,20.0,1.0,1.0,3.0,0.0
DitkMi085,1985,46,CHI,NFL,16,15,1,0,0.938,15.9,6.5,9.4,3,3,0,1.0,1,0.0,0.0,Super Bowl Champions,4.0,36.0,21.0,4.0,1.0,36.0,21.0,4.0,1.0,4.0,0.0
DitkMi086,1986,47,CHI,NFL,16,14,2,0,0.875,7.6,-0.1,7.7,1,0,1,0.0,1,0.0,0.0,N/A,5.0,50.0,23.0,4.0,2.0,50.0,23.0,4.0,2.0,5.0,0.0
DitkMi087,1987,48,CHI,NFL,15,11,4,0,0.733,3.8,1.5,2.3,1,0,1,0.0,1,0.0,0.0,N/A,6.0,61.0,27.0,4.0,3.0,61.0,27.0,4.0,3.0,6.0,0.0
DitkMi088,1988,49,CHI,NFL,16,12,4,0,0.75,6.6,0.0,6.6,2,1,1,0.5,1,0.0,0.0,N/A,7.0,73.0,31.0,5.0,4.0,73.0,31.0,5.0,4.0,7.0,0.0
DitkMi089,1989,50,CHI,NFL,16,6,10,0,0.375,0.0,1.8,-1.8,0,0,0,0.0,4,0.0,0.0,N/A,8.0,79.0,41.0,5.0,4.0,79.0,41.0,5.0,4.0,8.0,0.0
